id,algo,size,time_us,heap_delta,heap_peak_used,stack_peak_used,stack_used,current_before,current_after,power_before,power_after,power_delta,iteration,current_before_corr,current_after_corr,power_before_corr,power_after_corr,power_delta_corr,time_s,power_mW,mem_total
19152,AES-128-GCM,832,2476,4444,2624,0,752,112.5,118.5,522,550,28,308,118.2,124.2,552.4900087,580.5351868,28.04517811,0.002476,28.04517811,3376
19252,AES-128-GCM,832,2477,4444,2616,0,752,115.9,119,538,550,12,309,121.6,124.7,568.3822763,582.872285,14.49000869,0.002477,14.49000869,3368
19352,AES-128-GCM,832,2475,4444,2616,0,752,116.1,119.2,540,550,10,310,121.8,124.9,569.3171156,583.8071242,14.49000869,0.002475,14.49000869,3368
19452,AES-128-GCM,832,2477,4444,2716,0,752,109.5,118.5,508,550,42,311,115.2,124.2,538.4674196,580.5351868,42.06776716,0.002477,42.06776716,3468
19552,AES-128-GCM,832,2477,4444,1392,0,752,112.5,119.8,522,554,32,312,118.2,125.5,552.4900087,586.6116421,34.12163336,0.002477,34.12163336,2144
19652,AES-128-GCM,832,2476,4444,2616,0,752,111.6,118.7,518,550,32,313,117.3,124.4,548.283232,581.4700261,33.18679409,0.002476,33.18679409,3368
19752,AES-128-GCM,832,2476,4444,2840,0,752,112.2,119,522,550,28,314,117.9,124.7,551.0877498,582.872285,31.78453519,0.002476,31.78453519,3592
19952,AES-128-GCM,832,2476,4444,2840,0,752,111.2,118.5,518,550,32,316,116.9,124.2,546.4135534,580.5351868,34.12163336,0.002476,34.12163336,3592
20052,AES-128-GCM,832,2476,4444,2840,0,752,116.1,118.9,538,550,12,317,121.8,124.6,569.3171156,582.4048653,13.08774978,0.002476,13.08774978,3592
20152,AES-128-GCM,832,2475,4444,2616,0,752,116.1,118.1,540,548,8,318,121.8,123.8,569.3171156,578.6655083,9.348392702,0.002475,9.348392702,3368
20252,AES-128-GCM,832,2475,4444,2628,0,752,115.9,120.2,538,558,20,319,121.6,125.9,568.3822763,588.4813206,20.09904431,0.002475,20.09904431,3380
20352,AES-128-GCM,832,2477,4444,2624,0,752,110.7,119.4,514,554,40,320,116.4,125.1,544.0764553,584.7419635,40.66550825,0.002477,40.66550825,3376
20452,AES-128-GCM,832,2476,4444,2840,0,752,114.4,119,530,550,20,321,120.1,124.7,561.3709818,582.872285,21.50130321,0.002476,21.50130321,3592
20552,AES-128-GCM,832,2476,4444,2644,0,752,114.9,118.1,534,548,14,322,120.6,123.8,563.7080799,578.6655083,14.95742832,0.002476,14.95742832,3396
20652,AES-128-GCM,832,2476,4444,2840,0,752,117.4,118.7,544,550,6,323,123.1,124.4,575.3935708,581.4700261,6.076455256,0.002476,6.076455256,3592
20752,AES-128-GCM,832,2476,4444,2624,0,752,113.3,119.8,528,554,26,324,119,125.5,556.2293658,586.6116421,30.38227628,0.002476,30.38227628,3376
20852,AES-128-GCM,832,2476,4444,2624,0,752,115.3,118.5,534,550,16,325,121,124.2,565.5777585,580.5351868,14.95742832,0.002476,14.95742832,3376
20952,AES-128-GCM,832,2477,4444,2624,0,752,116.3,119,540,550,10,326,122,124.7,570.2519548,582.872285,12.62033015,0.002477,12.62033015,3376
21052,AES-128-GCM,832,2476,4444,2840,0,752,114.4,119,530,550,20,327,120.1,124.7,561.3709818,582.872285,21.50130321,0.002476,21.50130321,3592
21152,AES-128-GCM,832,2477,4444,2624,0,752,113.3,117.9,528,548,20,328,119,123.6,556.2293658,577.730669,21.50130321,0.002477,21.50130321,3376
21252,AES-128-GCM,832,2476,4444,2824,0,752,112.7,118.9,524,550,26,329,118.4,124.6,553.424848,582.4048653,28.98001738,0.002476,28.98001738,3576
21352,AES-128-GCM,832,2477,4444,2624,0,752,109.5,117.7,508,544,36,330,115.2,123.4,538.4674196,576.7958297,38.32841008,0.002477,38.32841008,3376
21452,AES-128-GCM,832,2476,4444,2840,0,752,110.8,118.7,514,550,36,331,116.5,124.4,544.5438749,581.4700261,36.92615117,0.002476,36.92615117,3592
21552,AES-128-GCM,832,2475,4444,2616,0,752,115.3,118.5,534,550,16,332,121,124.2,565.5777585,580.5351868,14.95742832,0.002475,14.95742832,3368
21652,AES-128-GCM,832,2476,4444,2840,0,752,109.7,120.4,508,558,50,333,115.4,126.1,539.4022589,589.4161599,50.01390096,0.002476,50.01390096,3592
21752,AES-128-GCM,832,2476,4444,2624,0,752,113.8,118.5,528,550,22,334,119.5,124.2,558.5664639,580.5351868,21.96872285,0.002476,21.96872285,3376
21852,AES-128-GCM,832,2477,4444,2624,0,752,117.4,118.1,544,548,4,335,123.1,123.8,575.3935708,578.6655083,3.271937446,0.002477,3.271937446,3376
21952,AES-128-GCM,832,2477,4444,2624,0,752,114.4,118.5,530,550,20,336,120.1,124.2,561.3709818,580.5351868,19.16420504,0.002477,19.16420504,3376
22152,AES-128-GCM,832,2476,4444,2624,0,752,115.3,119.8,538,558,20,339,121,125.5,565.5777585,586.6116421,21.03388358,0.002476,21.03388358,3376
22252,AES-128-GCM,832,2476,4444,2620,0,752,114.9,118.7,534,550,16,340,120.6,124.4,563.7080799,581.4700261,17.76194613,0.002476,17.76194613,3372
22352,AES-128-GCM,832,2476,4444,2624,0,752,111.4,119.2,518,554,36,341,117.1,124.9,547.3483927,583.8071242,36.45873154,0.002476,36.45873154,3376
22452,AES-128-GCM,832,2476,4444,2840,0,752,116.4,120.5,540,560,20,342,122.1,126.2,570.7193745,589.8835795,19.16420504,0.002476,19.16420504,3592
22152,AES-128-GCM,832,2475,4444,2616,0,752,114.4,118.1,530,548,18,353,120.1,123.8,561.3709818,578.6655083,17.2945265,0.002475,17.2945265,3368
22252,AES-128-GCM,832,2477,4444,2616,0,752,115.3,120,538,558,20,354,121,125.7,565.5777585,587.5464813,21.96872285,0.002477,21.96872285,3368
22352,AES-128-GCM,832,2477,4444,2596,0,752,110.5,118.3,514,550,36,355,116.2,124,543.141616,579.6003475,36.45873154,0.002477,36.45873154,3348
22452,AES-128-GCM,832,2477,4444,2620,0,752,115.9,118.5,538,550,12,356,121.6,124.2,568.3822763,580.5351868,12.15291051,0.002477,12.15291051,3372
22552,AES-128-GCM,832,2476,4444,2840,0,752,116.4,120,540,558,18,357,122.1,125.7,570.7193745,587.5464813,16.82710686,0.002476,16.82710686,3592
22752,AES-128-GCM,832,2476,4444,2624,0,752,113.3,119,528,554,26,359,119,124.7,556.2293658,582.872285,26.6429192,0.002476,26.6429192,3376
23052,AES-128-GCM,832,2477,4444,2624,0,752,115.9,118.7,540,550,10,362,121.6,124.4,568.3822763,581.4700261,13.08774978,0.002477,13.08774978,3376
23152,AES-128-GCM,832,2476,4444,2840,0,752,115.3,119.2,534,554,20,363,121,124.9,565.5777585,583.8071242,18.22936577,0.002476,18.22936577,3592
23252,AES-128-GCM,832,2477,4444,2828,0,752,111.6,119.8,518,558,40,364,117.3,125.5,548.283232,586.6116421,38.32841008,0.002477,38.32841008,3580
23452,AES-128-GCM,832,2476,4444,2624,0,752,115.9,119.2,538,554,16,366,121.6,124.9,568.3822763,583.8071242,15.42484796,0.002476,15.42484796,3376
23552,AES-128-GCM,832,2477,4444,2624,0,752,114.6,119,534,554,20,367,120.3,124.7,562.305821,582.872285,20.56646394,0.002477,20.56646394,3376
23752,AES-128-GCM,832,2477,4444,2620,0,752,114.4,118.3,530,550,20,369,120.1,124,561.3709818,579.6003475,18.22936577,0.002477,18.22936577,3372
23852,AES-128-GCM,832,2476,4444,2624,0,752,113.6,118.9,528,554,26,370,119.3,124.6,557.6316247,582.4048653,24.77324066,0.002476,24.77324066,3376
23952,AES-128-GCM,832,2475,4444,2840,0,752,114.2,118.5,530,550,20,371,119.9,124.2,560.4361425,580.5351868,20.09904431,0.002475,20.09904431,3592
24052,AES-128-GCM,832,2476,4444,2600,0,752,109.5,118.5,508,550,42,372,115.2,124.2,538.4674196,580.5351868,42.06776716,0.002476,42.06776716,3352
24252,AES-128-GCM,832,2476,4444,2600,0,752,116.3,120.5,540,560,20,374,122,126.2,570.2519548,589.8835795,19.63162467,0.002476,19.63162467,3352
24352,AES-128-GCM,832,2477,4444,2600,0,752,114.4,118.3,530,550,20,375,120.1,124,561.3709818,579.6003475,18.22936577,0.002477,18.22936577,3352
24552,AES-128-GCM,832,2477,4444,2840,0,752,117.7,119,548,554,6,377,123.4,124.7,576.7958297,582.872285,6.076455256,0.002477,6.076455256,3592
24652,AES-128-GCM,832,2477,4444,2816,0,752,112.5,119,524,554,30,378,118.2,124.7,552.4900087,582.872285,30.38227628,0.002477,30.38227628,3568
24752,AES-128-GCM,832,2476,4444,2616,0,752,112.3,119.8,522,558,36,379,118,125.5,551.5551694,586.6116421,35.05647263,0.002476,35.05647263,3368
24852,AES-128-GCM,832,2477,4444,2616,0,752,111.8,119.2,522,554,32,380,117.5,124.9,549.2180712,583.8071242,34.589053,0.002477,34.589053,3368
24952,AES-128-GCM,832,2476,4444,2636,0,752,109.9,118.7,512,550,38,381,115.6,124.4,540.3370982,581.4700261,41.13292789,0.002476,41.13292789,3388
25052,AES-128-GCM,832,2476,4444,2624,0,752,112.2,121.3,522,564,42,382,117.9,127,551.0877498,593.6229366,42.53518679,0.002476,42.53518679,3376
25352,AES-128-GCM,832,2477,4444,2840,0,752,115.9,117.7,538,548,10,385,121.6,123.4,568.3822763,576.7958297,8.413553432,0.002477,8.413553432,3592
25452,AES-128-GCM,832,2477,4444,2816,0,752,112.5,120.7,522,560,38,386,118.2,126.4,552.4900087,590.8184188,38.32841008,0.002477,38.32841008,3568
25652,AES-128-GCM,832,2477,4444,2648,0,752,116.4,119.6,540,554,14,388,122.1,125.3,570.7193745,585.6768028,14.95742832,0.002477,14.95742832,3400
25852,AES-128-GCM,832,2476,4444,2840,0,752,114.8,118.5,534,550,16,390,120.5,124.2,563.2406603,580.5351868,17.2945265,0.002476,17.2945265,3592
25952,AES-128-GCM,832,2477,4444,2840,0,752,110.5,119.2,514,554,40,391,116.2,124.9,543.141616,583.8071242,40.66550825,0.002477,40.66550825,3592
26152,AES-128-GCM,832,2475,4444,2628,0,752,115.5,118.5,538,550,12,393,121.2,124.2,566.5125977,580.5351868,14.02258905,0.002475,14.02258905,3380
26252,AES-128-GCM,832,2477,4444,2620,0,752,112.3,119.4,522,554,32,394,118,125.1,551.5551694,584.7419635,33.18679409,0.002477,33.18679409,3372
22152,AES-128-GCM,832,2476,4444,2624,0,752,117.4,119.6,548,554,6,402,123.1,125.3,575.3935708,585.6768028,10.28323197,0.002476,10.28323197,3376
26652,AES-128-GCM,832,2477,4444,2840,0,752,96.5,100.8,448,468,20,405,102.2,106.5,477.7028671,497.8019114,20.09904431,0.002477,20.09904431,3592
26852,AES-128-GCM,832,2476,4444,2620,0,752,81.4,87.9,380,410,30,407,87.1,93.6,407.1225022,437.5047785,30.38227628,0.002476,30.38227628,3372
27352,AES-128-GCM,832,2476,4444,2620,0,752,111.2,118.1,534,548,14,412,116.9,123.8,546.4135534,578.6655083,32.25195482,0.002476,32.25195482,3372
27552,AES-128-GCM,832,2477,4444,2624,0,752,107.7,118.1,502,548,46,414,113.4,123.8,530.0538662,578.6655083,48.61164205,0.002477,48.61164205,3376
27652,AES-128-GCM,832,2475,4444,2852,0,752,113.6,117.2,528,544,16,415,119.3,122.9,557.6316247,574.4587315,16.82710686,0.002475,16.82710686,3604
27752,AES-128-GCM,832,2475,4444,2816,0,752,109.7,115.9,512,538,26,416,115.4,121.6,539.4022589,568.3822763,28.98001738,0.002475,28.98001738,3568
27952,AES-128-GCM,832,2476,4444,2624,0,752,117.7,119.8,548,554,6,418,123.4,125.5,576.7958297,586.6116421,9.815812337,0.002476,9.815812337,3376
28152,AES-128-GCM,832,2475,4444,2660,0,752,106.6,110.8,494,514,20,420,112.3,116.5,524.9122502,544.5438749,19.63162467,0.002475,19.63162467,3412
28252,AES-128-GCM,832,2477,4444,2840,0,752,113.8,119.2,528,554,26,421,119.5,124.9,558.5664639,583.8071242,25.2406603,0.002477,25.2406603,3592
28352,AES-128-GCM,832,2476,4444,2628,0,752,114.6,118.7,530,550,20,422,120.3,124.4,562.305821,581.4700261,19.16420504,0.002476,19.16420504,3380
28452,AES-128-GCM,832,2477,4444,2816,0,752,115.9,118.7,538,550,12,423,121.6,124.4,568.3822763,581.4700261,13.08774978,0.002477,13.08774978,3568
28552,AES-128-GCM,832,2477,4444,2620,0,752,113.8,116.8,528,540,12,424,119.5,122.5,558.5664639,572.589053,14.02258905,0.002477,14.02258905,3372
28652,AES-128-GCM,832,2475,4444,2616,0,752,113.8,118.1,528,548,20,425,119.5,123.8,558.5664639,578.6655083,20.09904431,0.002475,20.09904431,3368
28852,AES-128-GCM,832,2477,4444,2788,0,752,115.7,118.9,538,550,12,427,121.4,124.6,567.447437,582.4048653,14.95742832,0.002477,14.95742832,3540
28952,AES-128-GCM,832,2477,4444,2620,0,752,117,118.5,544,550,6,428,122.7,124.2,573.5238923,580.5351868,7.011294526,0.002477,7.011294526,3372
29052,AES-128-GCM,832,2477,4444,2620,0,752,113.6,117.7,528,548,20,429,119.3,123.4,557.6316247,576.7958297,19.16420504,0.002477,19.16420504,3372
29152,AES-128-GCM,832,2477,4444,2620,0,752,115.3,116.8,534,540,6,430,121,122.5,565.5777585,572.589053,7.011294526,0.002477,7.011294526,3372
29252,AES-128-GCM,832,2475,4444,2840,0,752,116.8,118.3,544,548,4,431,122.5,124,572.589053,579.6003475,7.011294526,0.002475,7.011294526,3592
29352,AES-128-GCM,832,2476,4444,2828,0,752,116.4,120,540,558,18,432,122.1,125.7,570.7193745,587.5464813,16.82710686,0.002476,16.82710686,3580
29452,AES-128-GCM,832,2476,4444,2840,0,752,112.7,118.5,522,550,28,433,118.4,124.2,553.424848,580.5351868,27.11033884,0.002476,27.11033884,3592
29552,AES-128-GCM,832,2477,4444,2624,0,752,113.5,117.9,528,548,20,434,119.2,123.6,557.164205,577.730669,20.56646394,0.002477,20.56646394,3376
29652,AES-128-GCM,832,2476,4444,2604,0,752,111.8,118.7,518,550,32,435,117.5,124.4,549.2180712,581.4700261,32.25195482,0.002476,32.25195482,3356
29752,AES-128-GCM,832,2477,4444,2840,0,752,114.8,119.2,534,554,20,436,120.5,124.9,563.2406603,583.8071242,20.56646394,0.002477,20.56646394,3592
30452,AES-128-GCM,832,2476,4444,2820,0,752,110.1,118.9,512,550,38,443,115.8,124.6,541.2719374,582.4048653,41.13292789,0.002476,41.13292789,3572
30552,AES-128-GCM,832,2475,4444,2816,0,752,114.4,119.2,530,554,24,444,120.1,124.9,561.3709818,583.8071242,22.43614248,0.002475,22.43614248,3568
30652,AES-128-GCM,832,2476,4444,2648,0,752,111.4,120,518,558,40,445,117.1,125.7,547.3483927,587.5464813,40.19808862,0.002476,40.19808862,3400
30752,AES-128-GCM,832,2476,4444,2584,0,752,109.7,121.3,508,564,56,446,115.4,127,539.4022589,593.6229366,54.22067767,0.002476,54.22067767,3336
30852,AES-128-GCM,832,2477,4444,2604,0,752,112.2,119,522,550,28,447,117.9,124.7,551.0877498,582.872285,31.78453519,0.002477,31.78453519,3356
30952,AES-128-GCM,832,2476,4444,2788,0,752,110.3,119,512,550,38,448,116,124.7,542.2067767,582.872285,40.66550825,0.002476,40.66550825,3540
31052,AES-128-GCM,832,2475,4444,2840,0,752,112.9,118.5,524,550,26,449,118.6,124.2,554.3596872,580.5351868,26.17549957,0.002475,26.17549957,3592
31152,AES-128-GCM,832,2477,4444,2840,0,752,117,120.4,544,558,14,450,122.7,126.1,573.5238923,589.4161599,15.89226759,0.002477,15.89226759,3592
31252,AES-128-GCM,832,2475,4444,2840,0,752,113.8,119.4,528,554,26,451,119.5,125.1,558.5664639,584.7419635,26.17549957,0.002475,26.17549957,3592
31352,AES-128-GCM,832,2475,4444,2840,0,752,113.5,118.7,528,550,22,452,119.2,124.4,557.164205,581.4700261,24.30582103,0.002475,24.30582103,3592
31452,AES-128-GCM,832,2476,4444,2816,0,752,113.5,118.9,528,550,22,453,119.2,124.6,557.164205,582.4048653,25.2406603,0.002476,25.2406603,3568
31552,AES-128-GCM,832,2475,4444,2840,0,752,116.8,119.2,540,554,14,454,122.5,124.9,572.589053,583.8071242,11.21807124,0.002475,11.21807124,3592
31652,AES-128-GCM,832,2477,4444,2840,0,752,114.4,119,530,550,20,455,120.1,124.7,561.3709818,582.872285,21.50130321,0.002477,21.50130321,3592
31752,AES-128-GCM,832,2477,4444,2840,0,752,109.7,118.7,534,550,16,456,115.4,124.4,539.4022589,581.4700261,42.06776716,0.002477,42.06776716,3592
31852,AES-128-GCM,832,2477,4444,2616,0,752,111.4,118.7,518,550,32,457,117.1,124.4,547.3483927,581.4700261,34.12163336,0.002477,34.12163336,3368
32052,AES-128-GCM,832,2477,4444,2620,0,752,115.7,119.2,538,550,12,459,121.4,124.9,567.447437,583.8071242,16.35968723,0.002477,16.35968723,3372
32152,AES-128-GCM,832,2475,4444,2624,0,752,116.6,119.4,540,554,14,460,122.3,125.1,571.6542137,584.7419635,13.08774978,0.002475,13.08774978,3376
32252,AES-128-GCM,832,2476,4444,2620,0,752,114.2,118.5,530,550,20,461,119.9,124.2,560.4361425,580.5351868,20.09904431,0.002476,20.09904431,3372
32552,AES-128-GCM,832,2476,4444,2624,0,752,112.3,118.3,522,548,26,464,118,124,551.5551694,579.6003475,28.04517811,0.002476,28.04517811,3376
32652,AES-128-GCM,832,2477,4444,2816,0,752,112.3,120.2,522,558,36,465,118,125.9,551.5551694,588.4813206,36.92615117,0.002477,36.92615117,3568
32752,AES-128-GCM,832,2476,4444,2840,0,752,114.9,118.7,534,550,16,466,120.6,124.4,563.7080799,581.4700261,17.76194613,0.002476,17.76194613,3592
33052,AES-128-GCM,832,2476,4444,2792,0,752,110.8,117.9,514,548,34,469,116.5,123.6,544.5438749,577.730669,33.18679409,0.002476,33.18679409,3544
33152,AES-128-GCM,832,2476,4444,2840,0,752,115.5,120.5,534,558,24,470,121.2,126.2,566.5125977,589.8835795,23.37098175,0.002476,23.37098175,3592
33552,AES-128-GCM,832,2476,4444,2840,0,752,111,118.7,544,550,6,474,116.7,124.4,545.4787142,581.4700261,35.9913119,0.002476,35.9913119,3592
26652,AES-128-GCM,832,2477,4444,2788,0,752,115.1,119,534,554,20,476,120.8,124.7,564.6429192,582.872285,18.22936577,0.002477,18.22936577,3540
26752,AES-128-GCM,832,2476,4444,2624,0,752,118.3,119.2,550,554,4,477,124,124.9,579.6003475,583.8071242,4.206776716,0.002476,4.206776716,3376
26852,AES-128-GCM,832,2476,4444,2620,0,752,110.7,120.5,514,558,44,478,116.4,126.2,544.0764553,589.8835795,45.80712424,0.002476,45.80712424,3372
33752,AES-128-GCM,832,2477,4444,2624,0,752,115.7,119.2,540,554,14,481,121.4,124.9,567.447437,583.8071242,16.35968723,0.002477,16.35968723,3376
33852,AES-128-GCM,832,2476,4444,2624,0,752,110.7,119.4,538,558,20,482,116.4,125.1,544.0764553,584.7419635,40.66550825,0.002476,40.66550825,3376
33952,AES-128-GCM,832,2477,4444,2624,0,752,110.8,121.1,518,564,46,483,116.5,126.8,544.5438749,592.6880973,48.14422242,0.002477,48.14422242,3376
34152,AES-128-GCM,832,2476,4444,2816,0,752,115.1,118.9,538,554,16,485,120.8,124.6,564.6429192,582.4048653,17.76194613,0.002476,17.76194613,3568
34252,AES-128-GCM,832,2476,4444,2840,0,752,113.8,119,530,554,24,486,119.5,124.7,558.5664639,582.872285,24.30582103,0.002476,24.30582103,3592
34352,AES-128-GCM,832,2475,4444,2840,0,752,116.6,119.6,544,558,14,487,122.3,125.3,571.6542137,585.6768028,14.02258905,0.002475,14.02258905,3592
34552,AES-128-GCM,832,2475,4444,2840,0,752,111,120.5,518,560,42,489,116.7,126.2,545.4787142,589.8835795,44.40486533,0.002475,44.40486533,3592
34652,AES-128-GCM,832,2477,4444,2816,0,752,117.7,119,550,554,4,490,123.4,124.7,576.7958297,582.872285,6.076455256,0.002477,6.076455256,3568
34752,AES-128-GCM,832,2477,4444,2816,0,752,112.5,118.9,524,554,30,491,118.2,124.6,552.4900087,582.4048653,29.91485665,0.002477,29.91485665,3568
34852,AES-128-GCM,832,2476,4444,2624,0,752,115.7,119.4,540,558,18,492,121.4,125.1,567.447437,584.7419635,17.2945265,0.002476,17.2945265,3376
34952,AES-128-GCM,832,2476,4444,2840,0,752,114.4,118.9,534,554,20,493,120.1,124.6,561.3709818,582.4048653,21.03388358,0.002476,21.03388358,3592
35152,AES-128-GCM,832,2475,4444,2616,0,752,110.5,119.6,514,558,44,495,116.2,125.3,543.141616,585.6768028,42.53518679,0.002475,42.53518679,3368
35252,AES-128-GCM,832,2477,4444,2608,0,752,113.3,120.2,528,560,32,496,119,125.9,556.2293658,588.4813206,32.25195482,0.002477,32.25195482,3360
35352,AES-128-GCM,832,2477,4444,2624,0,752,116.6,119,544,554,10,497,122.3,124.7,571.6542137,582.872285,11.21807124,0.002477,11.21807124,3376
35452,AES-128-GCM,832,2476,4444,2840,0,752,113.6,119.8,530,558,28,498,119.3,125.5,557.6316247,586.6116421,28.98001738,0.002476,28.98001738,3592
35552,AES-128-GCM,832,2476,4444,2624,0,752,115.7,118.1,540,550,10,499,121.4,123.8,567.447437,578.6655083,11.21807124,0.002476,11.21807124,3376
35652,AES-128-GCM,832,2477,4444,2624,0,752,116.4,120.7,544,564,20,500,122.1,126.4,570.7193745,590.8184188,20.09904431,0.002477,20.09904431,3376
35752,AES-128-GCM,832,2476,4444,2640,0,752,111.2,120.2,518,560,42,501,116.9,125.9,546.4135534,588.4813206,42.06776716,0.002476,42.06776716,3392
35852,AES-128-GCM,832,2476,4444,2624,0,752,113.8,119,530,554,24,502,119.5,124.7,558.5664639,582.872285,24.30582103,0.002476,24.30582103,3376
35952,AES-128-GCM,832,2477,4444,2624,0,752,113.3,118.3,528,550,22,503,119,124,556.2293658,579.6003475,23.37098175,0.002477,23.37098175,3376
36052,AES-128-GCM,832,2476,4444,2840,0,752,115.7,118.7,540,554,14,504,121.4,124.4,567.447437,581.4700261,14.02258905,0.002476,14.02258905,3592
36152,AES-128-GCM,832,2477,4444,2624,0,752,117.2,119.6,548,558,10,505,122.9,125.3,574.4587315,585.6768028,11.21807124,0.002477,11.21807124,3376
36252,AES-128-GCM,832,2476,4444,2624,0,752,117.2,119,548,554,6,506,122.9,124.7,574.4587315,582.872285,8.413553432,0.002476,8.413553432,3376
36352,AES-128-GCM,832,2477,4444,2840,0,752,116.1,120.2,540,560,20,507,121.8,125.9,569.3171156,588.4813206,19.16420504,0.002477,19.16420504,3592
36452,AES-128-GCM,832,2476,4444,2624,0,752,114,119,530,554,24,508,119.7,124.7,559.5013032,582.872285,23.37098175,0.002476,23.37098175,3376
36552,AES-128-GCM,832,2476,4444,2624,0,752,112.9,120.2,528,560,32,509,118.6,125.9,554.3596872,588.4813206,34.12163336,0.002476,34.12163336,3376
36652,AES-128-GCM,832,2477,4444,2816,0,752,116.3,118.5,544,554,10,510,122,124.2,570.2519548,580.5351868,10.28323197,0.002477,10.28323197,3568
36752,AES-128-GCM,832,2476,4444,2840,0,752,115.7,118.9,540,554,14,511,121.4,124.6,567.447437,582.4048653,14.95742832,0.002476,14.95742832,3592
36852,AES-128-GCM,832,2477,4444,2840,0,752,109.5,118.5,512,554,42,512,115.2,124.2,538.4674196,580.5351868,42.06776716,0.002477,42.06776716,3592
36952,AES-128-GCM,832,2475,4444,2616,0,752,115.1,120.9,538,564,26,513,120.8,126.6,564.6429192,591.753258,27.11033884,0.002475,27.11033884,3368
37052,AES-128-GCM,832,2476,4444,2616,0,752,112.9,120.7,528,564,36,514,118.6,126.4,554.3596872,590.8184188,36.45873154,0.002476,36.45873154,3368
37152,AES-128-GCM,832,2476,4444,2840,0,752,112.2,119.4,524,558,34,515,117.9,125.1,551.0877498,584.7419635,33.65421373,0.002476,33.65421373,3592
37252,AES-128-GCM,832,2476,4444,2624,0,752,115.1,119.6,538,558,20,516,120.8,125.3,564.6429192,585.6768028,21.03388358,0.002476,21.03388358,3376
37352,AES-128-GCM,832,2477,4444,2832,0,752,114.4,117.6,534,548,14,517,120.1,123.3,561.3709818,576.3284101,14.95742832,0.002477,14.95742832,3584
37452,AES-128-GCM,832,2477,4444,2616,0,752,110.3,119.8,514,558,44,518,116,125.5,542.2067767,586.6116421,44.40486533,0.002477,44.40486533,3368
37552,AES-128-GCM,832,2476,4444,2624,0,752,114.9,118.9,538,554,16,519,120.6,124.6,563.7080799,582.4048653,18.6967854,0.002476,18.6967854,3376
37652,AES-128-GCM,832,2477,4444,2636,0,752,115.3,118.5,538,554,16,520,121,124.2,565.5777585,580.5351868,14.95742832,0.002477,14.95742832,3388
37752,AES-128-GCM,832,2476,4444,2840,0,752,112.2,119.4,524,558,34,521,117.9,125.1,551.0877498,584.7419635,33.65421373,0.002476,33.65421373,3592
37952,AES-128-GCM,832,2476,4444,2816,0,752,114.6,120.2,534,560,26,523,120.3,125.9,562.305821,588.4813206,26.17549957,0.002476,26.17549957,3568
38052,AES-128-GCM,832,2476,4444,2840,0,752,114.9,119.4,538,558,20,524,120.6,125.1,563.7080799,584.7419635,21.03388358,0.002476,21.03388358,3592
38152,AES-128-GCM,832,2476,4444,2600,0,752,114,118.7,530,554,24,525,119.7,124.4,559.5013032,581.4700261,21.96872285,0.002476,21.96872285,3352
38252,AES-128-GCM,832,2476,4444,2624,0,752,116.3,118.5,544,554,10,526,122,124.2,570.2519548,580.5351868,10.28323197,0.002476,10.28323197,3376
38352,AES-128-GCM,832,2475,4444,2616,0,752,116.1,120.2,540,560,20,527,121.8,125.9,569.3171156,588.4813206,19.16420504,0.002475,19.16420504,3368
38452,AES-128-GCM,832,2476,4444,2840,0,752,116.6,119.4,544,558,14,528,122.3,125.1,571.6542137,584.7419635,13.08774978,0.002476,13.08774978,3592
38552,AES-128-GCM,832,2476,4444,2816,0,752,113.6,118.3,530,550,20,529,119.3,124,557.6316247,579.6003475,21.96872285,0.002476,21.96872285,3568
38752,AES-128-GCM,832,2476,4444,2840,0,752,110.8,118.5,518,554,36,531,116.5,124.2,544.5438749,580.5351868,35.9913119,0.002476,35.9913119,3592
38852,AES-128-GCM,832,2476,4444,2624,0,752,110.8,118.5,518,550,32,532,116.5,124.2,544.5438749,580.5351868,35.9913119,0.002476,35.9913119,3376
38952,AES-128-GCM,832,2476,4444,1400,0,752,115.7,117.9,540,550,10,533,121.4,123.6,567.447437,577.730669,10.28323197,0.002476,10.28323197,2152
39052,AES-128-GCM,832,2476,4444,2624,0,752,116.6,119.4,544,558,14,534,122.3,125.1,571.6542137,584.7419635,13.08774978,0.002476,13.08774978,3376
39152,AES-128-GCM,832,2477,4444,2840,0,752,110.8,120.4,518,560,42,535,116.5,126.1,544.5438749,589.4161599,44.87228497,0.002477,44.87228497,3592
39252,AES-128-GCM,832,2477,4444,2840,0,752,117.9,119.2,550,558,8,536,123.6,124.9,577.730669,583.8071242,6.076455256,0.002477,6.076455256,3592
39452,AES-128-GCM,832,2475,4444,2840,0,752,117.4,119,548,554,6,538,123.1,124.7,575.3935708,582.872285,7.478714162,0.002475,7.478714162,3592
39552,AES-128-GCM,832,2477,4444,2616,0,752,113.6,118.5,530,554,24,539,119.3,124.2,557.6316247,580.5351868,22.90356212,0.002477,22.90356212,3368
39652,AES-128-GCM,832,2476,4444,2600,0,752,108.4,117.7,504,550,46,540,114.1,123.4,533.3258036,576.7958297,43.47002606,0.002476,43.47002606,3352
39752,AES-128-GCM,832,2476,4444,2624,0,752,112.7,118.5,528,554,26,541,118.4,124.2,553.424848,580.5351868,27.11033884,0.002476,27.11033884,3376
39852,AES-128-GCM,832,2476,4444,2840,0,752,116.1,118.5,540,554,14,542,121.8,124.2,569.3171156,580.5351868,11.21807124,0.002476,11.21807124,3592
