id,algo,size,time_us,heap_delta,heap_peak_used,stack_peak_used,stack_used,current_before,current_after,power_before,power_after,power_delta,iteration,current_before_corr,current_after_corr,power_before_corr,power_after_corr,power_delta_corr,time_s,power_mW,mem_total
30043,ASCON-128,688,2178,4444,2636,0,80,115.3,125.2,538,584,46,348,121.0,130.9,565.5777584708949,611.8523023457864,46.27454387489149,0.002178,46.27454387489149,2716
30243,ASCON-128,688,2178,4444,2636,0,80,111.6,124.4,522,580,58,350,117.3,130.1,548.2832319721981,608.1129452649869,59.829713292788824,0.002178,59.829713292788824,2716
30343,ASCON-128,688,2179,4444,2636,0,80,110.7,124.3,518,580,62,351,116.4,130.0,544.0764552562989,607.6455256298871,63.56907037358815,0.002179,63.56907037358815,2716
30443,ASCON-128,688,2173,4444,2636,0,80,115.5,124.6,540,584,44,352,121.2,130.29999999999998,566.5125977410947,609.0477845351867,42.53518679409194,0.002173,42.53518679409194,2716
30543,ASCON-128,688,2174,4444,2856,0,80,109.9,124.4,514,580,66,353,115.60000000000001,130.1,540.3370981754996,608.1129452649869,67.77584708948734,0.002174,67.77584708948734,2936
30643,ASCON-128,688,2178,4444,2636,0,80,114.0,123.3,530,574,44,354,119.7,129.0,559.5013032145961,602.971329278888,43.470026064291915,0.002178,43.470026064291915,2716
30743,ASCON-128,688,2174,4444,2616,0,80,114.6,125.2,534,584,50,355,120.3,130.9,562.3058210251955,611.8523023457864,49.54648132059083,0.002174,49.54648132059083,2696
30843,ASCON-128,688,2174,4444,2788,0,80,114.6,125.2,534,584,50,356,120.3,130.9,562.3058210251955,611.8523023457864,49.54648132059083,0.002174,49.54648132059083,2868
30943,ASCON-128,688,2174,4444,2856,0,80,115.1,125.6,538,586,48,357,120.8,131.29999999999998,564.642919200695,613.7219808861859,49.07906168549084,0.002174,49.07906168549084,2936
31043,ASCON-128,688,2174,4444,2856,0,80,111.8,124.6,522,580,58,358,117.5,130.29999999999998,549.218071242398,609.0477845351867,59.82971329278871,0.002174,59.82971329278871,2936
31143,ASCON-128,688,2174,4444,2636,0,80,114.4,124.8,534,584,50,359,120.10000000000001,130.5,561.3709817549957,609.9826238053867,48.61164205039097,0.002174,48.61164205039097,2716
29443,ASCON-128,688,2174,4444,2636,0,80,115.3,124.3,538,580,42,363,121.0,130.0,565.5777584708949,607.6455256298871,42.06776715899218,0.002174,42.06776715899218,2716
29543,ASCON-128,688,2178,4444,2856,0,80,114.8,125.4,538,584,46,364,120.5,131.1,563.2406602953953,612.7871416159861,49.54648132059083,0.002178,49.54648132059083,2936
29643,ASCON-128,688,2174,4444,2856,0,80,113.6,123.0,530,574,44,365,119.3,128.7,557.6316246741964,601.5690703735881,43.93744569939179,0.002174,43.93744569939179,2936
29743,ASCON-128,688,2174,4444,2856,0,80,111.0,124.3,518,580,62,366,116.7,130.0,545.4787141615986,607.6455256298871,62.166811468288415,0.002174,62.166811468288415,2936
29843,ASCON-128,688,2178,4444,2636,0,80,115.1,124.1,538,580,42,367,120.8,129.79999999999998,564.642919200695,606.7106863596872,42.06776715899218,0.002178,42.06776715899218,2716
29943,ASCON-128,688,2173,4444,2636,0,80,111.8,125.0,522,584,62,368,117.5,130.7,549.218071242398,610.9174630755864,61.69939183318843,0.002173,61.69939183318843,2716
30043,ASCON-128,688,2178,4444,2636,0,80,109.5,124.6,512,580,68,369,115.2,130.29999999999998,538.4674196351,609.0477845351867,70.58036490008669,0.002178,70.58036490008669,2716
30143,ASCON-128,688,2174,4444,2856,0,80,114.6,125.6,534,586,52,370,120.3,131.29999999999998,562.3058210251955,613.7219808861859,51.41615986099032,0.002174,51.41615986099032,2936
30243,ASCON-128,688,2173,4444,2636,0,80,113.8,123.3,530,574,44,371,119.5,129.0,558.5664639443962,602.971329278888,44.404865334491774,0.002173,44.404865334491774,2716
30343,ASCON-128,688,2177,4444,2636,0,80,114.4,124.1,534,580,46,372,120.10000000000001,129.79999999999998,561.3709817549957,606.7106863596872,45.33970460469152,0.002177,45.33970460469152,2716
30443,ASCON-128,688,2173,4444,2856,0,80,115.5,123.9,540,580,40,373,121.2,129.6,566.5125977410947,605.7758470894873,39.263249348392605,0.002173,39.263249348392605,2936
30543,ASCON-128,688,2173,4444,2636,0,80,110.1,125.2,514,584,70,374,115.8,130.9,541.2719374456995,611.8523023457864,70.58036490008692,0.002173,70.58036490008692,2716
30643,ASCON-128,688,2177,4444,2856,0,80,112.0,121.5,524,566,42,375,117.7,127.2,550.1529105125978,594.5577758470895,44.40486533449166,0.002177,44.40486533449166,2936
30743,ASCON-128,688,2173,4444,2856,0,80,115.5,122.8,540,574,34,376,121.2,128.5,566.5125977410947,600.6342311033884,34.121633362293665,0.002173,34.121633362293665,2936
30843,ASCON-128,688,2177,4444,2636,0,80,113.6,124.6,530,580,50,377,119.3,130.29999999999998,557.6316246741964,609.0477845351867,51.41615986099032,0.002177,51.41615986099032,2716
30943,ASCON-128,688,2177,4444,0,0,80,115.9,124.6,540,580,40,378,121.60000000000001,130.29999999999998,568.3822762814945,609.0477845351867,40.665508253692224,0.002177,40.665508253692224,80
31043,ASCON-128,688,2174,4444,2856,0,80,115.1,124.8,538,584,46,379,120.8,130.5,564.642919200695,609.9826238053867,45.33970460469163,0.002174,45.33970460469163,2936
31143,ASCON-128,688,2173,4444,2840,0,80,111.2,125.6,518,586,68,380,116.9,131.29999999999998,546.4135534317985,613.7219808861859,67.30842745438736,0.002173,67.30842745438736,2920
31243,ASCON-128,688,2178,4444,2856,0,80,115.5,124.3,540,580,40,381,121.2,130.0,566.5125977410947,607.6455256298871,41.132927888792324,0.002178,41.132927888792324,2936
31343,ASCON-128,688,2173,4444,2636,0,80,114.2,126.3,534,590,56,382,119.9,132.0,560.4361424847958,616.9939183318853,56.55777584708949,0.002173,56.55777584708949,2716
31443,ASCON-128,688,2177,4444,2856,0,80,114.8,124.3,538,580,42,383,120.5,130.0,563.2406602953953,607.6455256298871,44.404865334491774,0.002177,44.404865334491774,2936
31743,ASCON-128,688,2174,4444,2636,0,80,116.3,124.6,544,580,36,388,122.0,130.29999999999998,570.2519548218941,609.0477845351867,38.79582971329262,0.002174,38.79582971329262,2716
31843,ASCON-128,688,2174,4444,2636,0,80,114.4,125.2,534,584,50,389,120.10000000000001,130.9,561.3709817549957,611.8523023457864,50.48132059079069,0.002174,50.48132059079069,2716
31943,ASCON-128,688,2178,4444,2636,0,80,114.9,124.4,538,580,42,390,120.60000000000001,130.1,563.7080799304953,608.1129452649869,44.40486533449166,0.002178,44.40486533449166,2716
32043,ASCON-128,688,2173,4444,2620,0,80,116.1,125.9,540,586,46,391,121.8,131.6,569.3171155516942,615.1242397914857,45.807124239791506,0.002173,45.807124239791506,2700
32143,ASCON-128,688,2174,4444,2636,0,80,112.2,124.1,524,576,52,392,117.9,129.79999999999998,551.0877497827976,606.7106863596872,55.62293657688963,0.002174,55.62293657688963,2716
32243,ASCON-128,688,2175,4444,2856,0,80,115.3,124.4,538,580,42,393,121.0,130.1,565.5777584708949,608.1129452649869,42.535186794092056,0.002175,42.535186794092056,2936
32343,ASCON-128,688,2172,4444,2836,0,80,114.9,124.6,538,580,42,394,120.60000000000001,130.29999999999998,563.7080799304953,609.0477845351867,45.339704604691406,0.002172,45.339704604691406,2916
32443,ASCON-128,688,2177,4444,2856,0,80,115.7,125.2,540,584,44,395,121.4,130.9,567.4474370112946,611.8523023457864,44.404865334491774,0.002177,44.404865334491774,2936
32543,ASCON-128,688,2175,4444,2616,0,80,115.9,123.3,540,574,34,396,121.60000000000001,129.0,568.3822762814945,602.971329278888,34.58905299739354,0.002175,34.58905299739354,2696
32643,ASCON-128,688,2173,4444,2636,0,80,115.3,126.3,538,586,48,397,121.0,132.0,565.5777584708949,616.9939183318853,51.41615986099043,0.002173,51.41615986099043,2716
32743,ASCON-128,688,2173,4444,2636,0,80,110.5,124.8,514,580,66,398,116.2,130.5,543.141615986099,609.9826238053867,66.8410078192876,0.002173,66.8410078192876,2716
32843,ASCON-128,688,2177,4444,2856,0,80,111.4,125.6,522,584,62,399,117.10000000000001,131.29999999999998,547.3483927019984,613.7219808861859,66.3735881841875,0.002177,66.3735881841875,2936
32943,ASCON-128,688,2174,4444,2636,0,80,116.8,125.6,544,584,40,400,122.5,131.29999999999998,572.5890529973935,613.7219808861859,41.132927888792324,0.002174,41.132927888792324,2716
33043,ASCON-128,688,2175,4444,2636,0,80,116.3,125.4,540,584,44,401,122.0,131.1,570.2519548218941,612.7871416159861,42.535186794092056,0.002175,42.535186794092056,2716
33143,ASCON-128,688,2178,4444,2636,0,80,110.8,125.0,518,584,66,402,116.5,130.7,544.5438748913988,610.9174630755864,66.37358818418761,0.002178,66.37358818418761,2716
33243,ASCON-128,688,2174,4444,2636,0,80,115.3,122.6,538,570,32,403,121.0,128.29999999999998,565.5777584708949,599.6993918331884,34.12163336229355,0.002174,34.12163336229355,2716
33343,ASCON-128,688,2173,4444,2856,0,80,110.7,125.4,518,584,66,404,116.4,131.1,544.0764552562989,612.7871416159861,68.7106863596872,0.002173,68.7106863596872,2936
33443,ASCON-128,688,2174,4444,2636,0,80,116.4,125.9,544,586,42,405,122.10000000000001,131.6,570.7193744569939,615.1242397914857,44.404865334491774,0.002174,44.404865334491774,2716
33543,ASCON-128,688,2175,4444,2528,0,80,112.9,125.8,528,586,58,406,118.60000000000001,131.5,554.359687228497,614.6568201563857,60.2971329278887,0.002175,60.2971329278887,2608
33643,ASCON-128,688,2173,4444,2856,0,80,114.4,125.9,534,586,52,407,120.10000000000001,131.6,561.3709817549957,615.1242397914857,53.753258036490024,0.002173,53.753258036490024,2936
33743,ASCON-128,688,2174,4444,2840,0,80,113.5,125.4,528,584,56,408,119.2,131.1,557.1642050390965,612.7871416159861,55.62293657688963,0.002174,55.62293657688963,2920
33843,ASCON-128,688,2174,4444,2636,0,80,111.8,125.8,522,586,64,409,117.5,131.5,549.218071242398,614.6568201563857,65.43874891398775,0.002174,65.43874891398775,2716
33943,ASCON-128,688,2174,4444,2856,0,80,112.9,125.0,528,584,56,410,118.60000000000001,130.7,554.359687228497,610.9174630755864,56.557775847089374,0.002174,56.557775847089374,2936
34143,ASCON-128,688,2174,4444,2856,0,80,112.3,125.9,524,586,62,412,118.0,131.6,551.5551694178974,615.1242397914857,63.56907037358826,0.002174,63.56907037358826,2936
34243,ASCON-128,688,2174,4444,2856,0,80,116.4,125.8,544,586,42,413,122.10000000000001,131.5,570.7193744569939,614.6568201563857,43.93744569939179,0.002174,43.93744569939179,2936
34343,ASCON-128,688,2174,4444,2856,0,80,116.3,125.8,540,586,46,414,122.0,131.5,570.2519548218941,614.6568201563857,44.40486533449166,0.002174,44.40486533449166,2936
34443,ASCON-128,688,2173,4444,2636,0,80,115.1,124.8,538,580,42,415,120.8,130.5,564.642919200695,609.9826238053867,45.33970460469163,0.002173,45.33970460469163,2716
34543,ASCON-128,688,2178,4444,2856,0,80,109.9,124.8,540,580,40,416,115.60000000000001,130.5,540.3370981754996,609.9826238053867,69.64552562988706,0.002178,69.64552562988706,2936
34643,ASCON-128,688,2174,4444,2856,0,80,115.9,123.5,540,574,34,417,121.60000000000001,129.2,568.3822762814945,603.9061685490877,35.52389226759328,0.002174,35.52389226759328,2936
34743,ASCON-128,688,2175,4444,2620,0,80,114.9,124.1,534,576,42,418,120.60000000000001,129.79999999999998,563.7080799304953,606.7106863596872,43.00260642919193,0.002175,43.00260642919193,2700
34843,ASCON-128,688,2173,4444,2616,0,80,114.4,125.0,534,580,46,419,120.10000000000001,130.7,561.3709817549957,610.9174630755864,49.546481320590715,0.002173,49.546481320590715,2696
34943,ASCON-128,688,2174,4444,2856,0,80,115.5,123.1,538,574,36,420,121.2,128.79999999999998,566.5125977410947,602.036490008688,35.52389226759328,0.002174,35.52389226759328,2936
35043,ASCON-128,688,2174,4444,2636,0,80,114.0,125.2,530,584,54,421,119.7,130.9,559.5013032145961,611.8523023457864,52.35099913119029,0.002174,52.35099913119029,2716
35143,ASCON-128,688,2174,4444,2856,0,80,114.0,125.6,530,584,54,422,119.7,131.29999999999998,559.5013032145961,613.7219808861859,54.22067767158978,0.002174,54.22067767158978,2936
35243,ASCON-128,688,2178,4444,2616,0,80,113.1,124.8,528,580,52,423,118.8,130.5,555.2945264986968,609.9826238053867,54.68809730668988,0.002178,54.68809730668988,2696
35343,ASCON-128,688,2178,4444,2836,0,80,114.4,122.8,534,570,36,424,120.10000000000001,128.5,561.3709817549957,600.6342311033884,39.26324934839272,0.002178,39.26324934839272,2916
35443,ASCON-128,688,2178,4444,2856,0,80,114.0,124.6,530,580,50,425,119.7,130.29999999999998,559.5013032145961,609.0477845351867,49.5464813205906,0.002178,49.5464813205906,2936
35543,ASCON-128,688,2174,4444,2624,0,80,116.4,124.3,544,580,36,426,122.10000000000001,130.0,570.7193744569939,607.6455256298871,36.92615117289313,0.002174,36.92615117289313,2704
35643,ASCON-128,688,2174,4444,2856,0,80,115.7,124.8,540,580,40,427,121.4,130.5,567.4474370112946,609.9826238053867,42.535186794092056,0.002174,42.535186794092056,2936
35743,ASCON-128,688,2178,4444,2636,0,80,112.9,125.6,528,584,56,428,118.60000000000001,131.29999999999998,554.359687228497,613.7219808861859,59.36229365768884,0.002178,59.36229365768884,2716
35843,ASCON-128,688,2174,4444,2788,0,80,114.0,124.4,530,580,50,429,119.7,130.1,559.5013032145961,608.1129452649869,48.611642050390856,0.002174,48.611642050390856,2868
35943,ASCON-128,688,2174,4444,2636,0,80,114.6,125.0,534,584,50,430,120.3,130.7,562.3058210251955,610.9174630755864,48.611642050390856,0.002174,48.611642050390856,2716
36043,ASCON-128,688,2173,4444,2856,0,80,109.7,125.2,512,584,72,431,115.4,130.9,539.4022589052997,611.8523023457864,72.45004344048664,0.002173,72.45004344048664,2936
36143,ASCON-128,688,2174,4444,2644,0,80,115.7,124.4,540,580,40,432,121.4,130.1,567.4474370112946,608.1129452649869,40.66550825369234,0.002174,40.66550825369234,2724
36443,ASCON-128,688,2174,4444,2856,0,80,114.2,123.3,530,574,44,435,119.9,129.0,560.4361424847958,602.971329278888,42.53518679409217,0.002174,42.53518679409217,2936
36543,ASCON-128,688,2174,4444,2856,0,80,114.8,125.8,534,586,52,436,120.5,131.5,563.2406602953953,614.6568201563857,51.41615986099043,0.002174,51.41615986099043,2936
36643,ASCON-128,688,2178,4444,2856,0,80,116.3,125.4,540,584,44,437,122.0,131.1,570.2519548218941,612.7871416159861,42.535186794092056,0.002178,42.535186794092056,2936
36743,ASCON-128,688,2177,4444,2856,0,80,115.7,125.0,540,584,44,438,121.4,130.7,567.4474370112946,610.9174630755864,43.4700260642918,0.002177,43.4700260642918,2936
36843,ASCON-128,688,2173,4444,2636,0,80,110.3,125.6,514,584,70,439,116.0,131.29999999999998,542.2067767158992,613.7219808861859,71.51520417028667,0.002173,71.51520417028667,2716
36943,ASCON-128,688,2174,4444,2616,0,80,114.6,125.4,534,584,50,440,120.3,131.1,562.3058210251955,612.7871416159861,50.481320590790574,0.002174,50.481320590790574,2696
37043,ASCON-128,688,2174,4444,2616,0,80,112.2,125.9,524,586,62,441,117.9,131.6,551.0877497827976,615.1242397914857,64.03649000868813,0.002174,64.03649000868813,2696
37143,ASCON-128,688,2174,4444,2856,0,80,116.1,125.0,540,584,44,442,121.8,130.7,569.3171155516942,610.9174630755864,41.6003475238922,0.002174,41.6003475238922,2936
37243,ASCON-128,688,2174,4444,2856,0,80,113.1,125.8,528,586,58,443,118.8,131.5,555.2945264986968,614.6568201563857,59.36229365768895,0.002174,59.36229365768895,2936
37343,ASCON-128,688,2174,4444,2636,0,80,111.2,125.0,518,584,66,444,116.9,130.7,546.4135534317985,610.9174630755864,64.50390964378789,0.002174,64.50390964378789,2716
37443,ASCON-128,688,2177,4444,2636,0,80,111.0,124.6,518,580,62,445,116.7,130.29999999999998,545.4787141615986,609.0477845351867,63.56907037358803,0.002177,63.56907037358803,2716
37543,ASCON-128,688,2178,4444,2636,0,80,116.8,125.4,544,584,40,446,122.5,131.1,572.5890529973935,612.7871416159861,40.19808861859258,0.002178,40.19808861859258,2716
37643,ASCON-128,688,2178,4444,2636,0,80,115.5,125.4,538,584,46,447,121.2,131.1,566.5125977410947,612.7871416159861,46.27454387489138,0.002178,46.27454387489138,2716
37843,ASCON-128,688,2177,4444,2856,0,80,114.0,125.2,530,584,54,449,119.7,130.9,559.5013032145961,611.8523023457864,52.35099913119029,0.002177,52.35099913119029,2936
38043,ASCON-128,688,2173,4444,2788,0,80,114.9,124.3,538,580,42,451,120.60000000000001,130.0,563.7080799304953,607.6455256298871,43.93744569939179,0.002173,43.93744569939179,2868
38143,ASCON-128,688,2174,4444,2856,0,80,115.7,125.2,540,584,44,452,121.4,130.9,567.4474370112946,611.8523023457864,44.404865334491774,0.002174,44.404865334491774,2936
38243,ASCON-128,688,2173,4444,2636,0,80,109.5,125.2,512,584,72,453,115.2,130.9,538.4674196351,611.8523023457864,73.38488271068638,0.002173,73.38488271068638,2716
38343,ASCON-128,688,2178,4444,2856,0,80,115.9,124.6,540,580,40,454,121.60000000000001,130.29999999999998,568.3822762814945,609.0477845351867,40.665508253692224,0.002178,40.665508253692224,2936
38443,ASCON-128,688,2178,4444,2788,0,80,114.9,124.4,538,580,42,455,120.60000000000001,130.1,563.7080799304953,608.1129452649869,44.40486533449166,0.002178,44.40486533449166,2868
38543,ASCON-128,688,2177,4444,2856,0,80,112.3,125.4,524,584,60,456,118.0,131.1,551.5551694178974,612.7871416159861,61.23197219808867,0.002177,61.23197219808867,2936
38943,ASCON-128,688,2174,4444,2624,0,80,115.1,125.6,534,584,50,468,120.8,131.29999999999998,564.642919200695,613.7219808861859,49.07906168549084,0.002174,49.07906168549084,2704
39043,ASCON-128,688,2177,4444,2856,0,80,112.9,125.2,524,580,56,469,118.60000000000001,130.9,554.359687228497,611.8523023457864,57.49261511728935,0.002177,57.49261511728935,2936
39143,ASCON-128,688,2175,4444,2636,0,80,114.6,124.4,530,576,46,470,120.3,130.1,562.3058210251955,608.1129452649869,45.80712423979139,0.002175,45.80712423979139,2716
39243,ASCON-128,688,2174,4444,1416,0,80,115.7,125.4,538,580,42,471,121.4,131.1,567.4474370112946,612.7871416159861,45.33970460469152,0.002174,45.33970460469152,1496
39343,ASCON-128,688,2173,4444,2844,0,80,111.4,126.5,518,586,68,472,117.10000000000001,132.2,547.3483927019984,617.928757602085,70.58036490008669,0.002173,70.58036490008669,2924
39443,ASCON-128,688,2179,4444,2856,0,80,109.9,125.4,512,580,68,473,115.60000000000001,131.1,540.3370981754996,612.7871416159861,72.45004344048652,0.002179,72.45004344048652,2936
39643,ASCON-128,688,2173,4444,2840,0,80,114.4,124.3,530,576,46,475,120.10000000000001,130.0,561.3709817549957,607.6455256298871,46.27454387489138,0.002173,46.27454387489138,2920
39743,ASCON-128,688,2178,4444,2856,0,80,115.3,122.6,534,566,32,476,121.0,128.29999999999998,565.5777584708949,599.6993918331884,34.12163336229355,0.002178,34.12163336229355,2936
39843,ASCON-128,688,2175,4444,2856,0,80,112.0,125.8,522,584,62,477,117.7,131.5,550.1529105125978,614.6568201563857,64.50390964378789,0.002175,64.50390964378789,2936
39943,ASCON-128,688,2174,4444,2636,0,80,114.6,124.8,530,580,50,478,120.3,130.5,562.3058210251955,609.9826238053867,47.67680278019111,0.002174,47.67680278019111,2716
40043,ASCON-128,688,2178,4444,2616,0,80,114.2,129.9,530,602,72,479,119.9,135.6,560.4361424847958,633.8210251954822,73.38488271068638,0.002178,73.38488271068638,2696
40143,ASCON-128,688,2178,4444,2636,0,80,114.0,125.2,530,580,50,480,119.7,130.9,559.5013032145961,611.8523023457864,52.35099913119029,0.002178,52.35099913119029,2716
39043,ASCON-128,688,2178,4444,2636,0,80,115.7,125.4,538,580,42,492,121.4,131.1,567.4474370112946,612.7871416159861,45.33970460469152,0.002178,45.33970460469152,2716
39143,ASCON-128,688,2173,4444,2840,0,80,116.6,125.8,540,584,44,493,122.3,131.5,571.6542137271938,614.6568201563857,43.00260642919193,0.002173,43.00260642919193,2920
39243,ASCON-128,688,2175,4444,2636,0,80,112.5,125.9,522,584,62,494,118.2,131.6,552.4900086880973,615.1242397914857,62.6342311033884,0.002175,62.6342311033884,2716
39343,ASCON-128,688,2175,4444,2856,0,80,109.0,123.3,508,574,66,495,114.7,129.0,536.1303214596004,602.971329278888,66.8410078192876,0.002175,66.8410078192876,2936
39443,ASCON-128,688,2179,4444,2636,0,80,115.5,125.9,538,584,46,496,121.2,131.6,566.5125977410947,615.1242397914857,48.61164205039097,0.002179,48.61164205039097,2716
39543,ASCON-128,688,2175,4444,2628,0,80,111.8,124.8,522,580,58,497,117.5,130.5,549.218071242398,609.9826238053867,60.76455256298868,0.002175,60.76455256298868,2708
39643,ASCON-128,688,2175,4444,2856,0,80,115.1,125.6,534,584,50,498,120.8,131.29999999999998,564.642919200695,613.7219808861859,49.07906168549084,0.002175,49.07906168549084,2936
39843,ASCON-128,688,2178,4444,2856,0,80,114.8,125.0,534,580,46,500,120.5,130.7,563.2406602953953,610.9174630755864,47.67680278019111,0.002178,47.67680278019111,2936
39943,ASCON-128,688,2178,4444,2856,0,80,112.5,125.4,524,584,60,501,118.2,131.1,552.4900086880973,612.7871416159861,60.29713292788881,0.002178,60.29713292788881,2936
40043,ASCON-128,688,2174,4444,2616,0,80,115.7,125.0,538,580,42,502,121.4,130.7,567.4474370112946,610.9174630755864,43.4700260642918,0.002174,43.4700260642918,2696
40143,ASCON-128,688,2173,4444,2840,0,80,111.4,125.2,518,580,62,503,117.10000000000001,130.9,547.3483927019984,611.8523023457864,64.503909643788,0.002173,64.503909643788,2920
40243,ASCON-128,688,2175,4444,2636,0,80,110.1,124.8,512,580,68,504,115.8,130.5,541.2719374456995,609.9826238053867,68.7106863596872,0.002175,68.7106863596872,2716
40343,ASCON-128,688,2179,4444,2856,0,80,108.8,124.6,508,580,72,505,114.5,130.29999999999998,535.1954821894005,609.0477845351867,73.85230234578614,0.002179,73.85230234578614,2936
40443,ASCON-128,688,2175,4444,2856,0,80,116.1,124.6,540,580,40,506,121.8,130.29999999999998,569.3171155516942,609.0477845351867,39.73066898349248,0.002175,39.73066898349248,2936
40543,ASCON-128,688,2178,4444,2856,0,80,114.4,125.0,530,580,50,507,120.10000000000001,130.7,561.3709817549957,610.9174630755864,49.546481320590715,0.002178,49.546481320590715,2936
40643,ASCON-128,688,2173,4444,2604,0,80,112.5,125.2,524,580,56,508,118.2,130.9,552.4900086880973,611.8523023457864,59.362293657689065,0.002173,59.362293657689065,2684
40743,ASCON-128,688,2173,4444,2604,0,80,116.1,125.4,540,584,44,509,121.8,131.1,569.3171155516942,612.7871416159861,43.470026064291915,0.002173,43.470026064291915,2684
40843,ASCON-128,688,2174,4444,2856,0,80,115.9,125.8,540,584,44,510,121.60000000000001,131.5,568.3822762814945,614.6568201563857,46.274543874891265,0.002174,46.274543874891265,2936
40943,ASCON-128,688,2174,4444,1416,0,80,117.0,126.5,544,586,42,511,122.7,132.2,573.5238922675934,617.928757602085,44.40486533449166,0.002174,44.40486533449166,1496
41043,ASCON-128,688,2174,4444,2836,0,80,114.8,124.8,534,580,46,512,120.5,130.5,563.2406602953953,609.9826238053867,46.741963509991365,0.002174,46.741963509991365,2916
41143,ASCON-128,688,2178,4444,2636,0,80,115.9,125.0,540,580,40,513,121.60000000000001,130.7,568.3822762814945,610.9174630755864,42.53518679409194,0.002178,42.53518679409194,2716
41243,ASCON-128,688,2179,4444,2636,0,80,111.6,125.6,518,584,66,514,117.3,131.29999999999998,548.2832319721981,613.7219808861859,65.43874891398775,0.002179,65.43874891398775,2716
41343,ASCON-128,688,2179,4444,2636,0,80,112.7,125.4,524,584,60,515,118.4,131.1,553.4248479582972,612.7871416159861,59.36229365768895,0.002179,59.36229365768895,2716
41443,ASCON-128,688,2179,4444,2636,0,80,115.1,126.7,534,590,56,516,120.8,132.4,564.642919200695,618.863596872285,54.22067767159001,0.002179,54.22067767159001,2716
41543,ASCON-128,688,2175,4444,2856,0,80,114.0,124.4,530,576,46,517,119.7,130.1,559.5013032145961,608.1129452649869,48.611642050390856,0.002175,48.611642050390856,2936
41643,ASCON-128,688,2177,4444,2796,0,80,115.5,125.6,538,584,46,518,121.2,131.29999999999998,566.5125977410947,613.7219808861859,47.209383145091124,0.002177,47.209383145091124,2876
41743,ASCON-128,688,2178,4444,2644,0,80,115.5,125.6,538,584,46,519,121.2,131.29999999999998,566.5125977410947,613.7219808861859,47.209383145091124,0.002178,47.209383145091124,2724
41843,ASCON-128,688,2179,4444,2636,0,80,114.9,125.2,534,580,46,520,120.60000000000001,130.9,563.7080799304953,611.8523023457864,48.1442224152911,0.002179,48.1442224152911,2716
41943,ASCON-128,688,2175,4444,2636,0,80,116.1,125.2,540,580,40,521,121.8,130.9,569.3171155516942,611.8523023457864,42.53518679409217,0.002175,42.53518679409217,2716
42043,ASCON-128,688,2178,4444,2636,0,80,112.2,125.8,522,586,64,522,117.9,131.5,551.0877497827976,614.6568201563857,63.56907037358815,0.002178,63.56907037358815,2716
42143,ASCON-128,688,2178,4444,3048,0,80,119.2,130.2,554,602,48,523,124.9,135.89999999999998,583.8071242397915,635.2232841007818,51.41615986099032,0.002178,51.41615986099032,3128
42443,ASCON-128,688,2174,4444,2636,0,80,111.8,125.6,522,584,62,526,117.5,131.29999999999998,549.218071242398,613.7219808861859,64.50390964378789,0.002174,64.50390964378789,2716
42543,ASCON-128,688,2174,4444,2636,0,80,114.2,125.8,530,584,54,527,119.9,131.5,560.4361424847958,614.6568201563857,54.2206776715899,0.002174,54.2206776715899,2716
42643,ASCON-128,688,2178,4444,2636,0,80,117.7,125.2,548,584,36,528,123.4,130.9,576.7958297132928,611.8523023457864,35.056472632493524,0.002178,35.056472632493524,2716
42743,ASCON-128,688,2175,4444,2636,0,80,112.5,125.4,524,584,60,529,118.2,131.1,552.4900086880973,612.7871416159861,60.29713292788881,0.002175,60.29713292788881,2716
42843,ASCON-128,688,2174,4444,2856,0,80,113.5,125.0,528,580,52,530,119.2,130.7,557.1642050390965,610.9174630755864,53.75325803648991,0.002174,53.75325803648991,2936
38943,ASCON-128,688,2175,4444,2856,0,80,114.8,125.8,534,586,52,533,120.5,131.5,563.2406602953953,614.6568201563857,51.41615986099043,0.002175,51.41615986099043,2936
39043,ASCON-128,688,2173,4444,2616,0,80,112.9,125.8,524,584,60,534,118.60000000000001,131.5,554.359687228497,614.6568201563857,60.2971329278887,0.002173,60.2971329278887,2696
39143,ASCON-128,688,2179,4444,2636,0,80,114.8,125.6,534,584,50,535,120.5,131.29999999999998,563.2406602953953,613.7219808861859,50.481320590790574,0.002179,50.481320590790574,2716
39243,ASCON-128,688,2173,4444,2616,0,80,114.6,125.8,534,586,52,536,120.3,131.5,562.3058210251955,614.6568201563857,52.35099913119018,0.002173,52.35099913119018,2696
39343,ASCON-128,688,2172,4444,2648,0,80,115.9,125.0,540,580,40,537,121.60000000000001,130.7,568.3822762814945,610.9174630755864,42.53518679409194,0.002172,42.53518679409194,2728
39443,ASCON-128,688,2175,4444,2636,0,80,117.6,124.4,548,580,32,538,123.3,130.1,576.3284100781929,608.1129452649869,31.784535186794074,0.002175,31.784535186794074,2716
39643,ASCON-128,688,2172,4444,2624,0,80,116.8,125.8,544,586,42,540,122.5,131.5,572.5890529973935,614.6568201563857,42.06776715899218,0.002172,42.06776715899218,2704
39743,ASCON-128,688,2177,4444,2616,0,80,114.0,125.6,530,584,54,541,119.7,131.29999999999998,559.5013032145961,613.7219808861859,54.22067767158978,0.002177,54.22067767158978,2696
39843,ASCON-128,688,2173,4444,2616,0,80,114.0,125.2,530,584,54,542,119.7,130.9,559.5013032145961,611.8523023457864,52.35099913119029,0.002173,52.35099913119029,2696
