size,n_time,mean_time,median_time,std_time,ci95_low_time,ci95_high_time,throughput_Bps,n_power,mean_power,median_power,std_power,ci95_low_power,ci95_high_power,n_mem,mean_mem,median_mem,std_mem,ci95_low_mem,ci95_high_mem,energy_uJ,energy_per_byte_uJ,total_duty_cycle_energy_uJ,total_duty_cycle_energy_per_byte_uJ
1248,412.0,2850.9611650485435,2851.0,0.7631708739932863,2850.8872552436587,2851.0350748534283,437747.1062390814,412.0,21.611351041306413,20.099044309296342,11.132834813941647,20.533184044960368,22.68951803765246,412.0,3427.2912621359224,3376.0,232.98541169906585,3404.7276307049183,3449.8548935669264,61.61312254299599,0.0493694892171442,1051.613122542996,0.8426387199863751
1264,405.0,2865.4148148148147,2865.0,0.7550344414003708,2865.3410600043267,2865.4885696253027,441122.86760885245,405.0,22.85047248232884,21.501303214595964,11.098135303979928,21.766361849443108,23.93458311521456,405.0,3425.777777777778,3376.0,224.99672164828368,3403.799190238314,3447.756365317241,65.47608237638329,0.0518006980825817,1055.4760823763834,0.8350285461838476
1280,401.0,2879.837905236908,2880.0,0.7390261165868944,2879.7653528425617,2879.910457631254,444469.46047635336,401.0,20.754131179436293,19.164205039096373,11.195514046273,19.655034230406446,21.85322812846614,401.0,3439.1820448877806,3380.0,227.9244815214197,3416.806019882229,3461.558069893332,59.76853366079981,0.0466941669224998,1049.7685336608,0.8201316669225
1296,473.0,2893.767441860465,2894.0,1.4040035104342814,2893.640588852564,2893.8942948683666,447859.0716214479,473.0,21.750330166065726,20.099044309296232,11.512085742424128,20.71020263590451,22.790457696226945,473.0,3454.3509513742074,3388.0,215.2654340126644,3434.901521512549,3473.8003812358656,62.94039728427652,0.0485651213613244,1052.9403972842765,0.8124540102502134
1312,407.0,2908.6339066339065,2909.0,0.7301597241620462,2908.562758200627,2908.705055067186,451070.86079400993,407.0,22.42925177764448,20.099044309296232,11.252650163991708,21.332767812672543,23.525735742616405,407.0,3447.174447174448,3388.0,219.6438373959897,3425.771849368619,3468.577044980276,65.23848222088554,0.0497244529122603,1055.2384822208855,0.8042976236439676
1328,474.0,2922.6413502109704,2923.0,1.3616846423653517,2922.518451266073,2922.764249155867,454383.4979629432,474.0,22.56926833023568,20.56646394439622,11.605917723156654,21.52177539511765,23.61676126535371,474.0,3453.4852320675104,3388.0,170.2867274595673,3438.1159912876656,3468.854472847356,65.9618768659537,0.0496700880014711,1055.9618768659536,0.7951520157123145
1344,422.0,2937.46682464455,2938.0,0.7245861215633549,2937.3974928889047,2937.536156400195,457537.0821975604,422.0,21.19892037008823,20.099044309296232,11.135757807573835,20.13339949373648,22.26444124643999,422.0,3437.0805687203792,3388.0,238.3255286919115,3414.2764784575606,3459.884658983198,62.27112530541574,0.0463326825189105,1052.2711253054158,0.7829398253760534
1360,423.0,2951.917257683215,2952.0,0.7759782373953586,2951.843096815508,2951.9914185509224,460717.52060807537,423.0,21.47367794065393,20.099044309296232,10.990581771140777,20.42329915234147,22.524056728966382,423.0,3435.725768321513,3388.0,231.6502521274765,3413.586766382521,3457.864770260505,63.38852049894769,0.0466092062492262,1053.3885204989476,0.7745503827198145
1376,397.0,2966.3879093199,2966.0,0.6858268708696529,2966.320239237378,2966.455579402421,463863.8108242135,397.0,21.458917554989963,19.164205039096487,9.928888996658028,20.47924066233813,22.43859444764179,397.0,3434.045340050378,3388.0,249.11424493592835,3409.465402710331,3458.625277390425,63.65547358221477,0.0462612453359118,1053.6554735822147,0.7657379895219584
1392,415.0,2980.710843373494,2981.0,0.7822011627348563,2980.635366484505,2980.786320262482,467002.6960497011,415.0,22.25931144211947,20.099044309296232,11.616997307355003,21.13835323095888,23.380269653280056,415.0,3442.660240963856,3388.0,190.8881295543877,3424.240884345635,3461.079597582076,66.34857098155318,0.0476642032913456,1056.3485709815532,0.7588710998430698
1408,459.0,2994.7581699346406,2995.0,1.2883055310619616,2994.639999236045,2994.8763406332364,470154.8238970925,459.0,21.092947498528314,19.164205039096373,10.845735573306037,20.09811504723409,22.08777994982254,459.0,3445.289760348584,3388.0,208.6109836350279,3426.1547763897897,3464.424744307378,63.16827684922011,0.0448638329895029,1053.16827684922,0.7479888329895029
1424,418.0,3009.5502392344497,3010.0,0.7320104310505408,3009.4798608082606,3009.620617660639,473160.4016559724,418.0,22.04476240755905,20.332754126846226,10.8723837996134,20.999447712188704,23.090077102929406,418.0,3444.842105263158,3376.0,201.9064506587632,3425.430007249181,3464.254203277136,66.34481997753595,0.0465904634673707,1056.344819977536,0.7418151825684943
1440,474.0,3023.6476793248944,3024.0,1.2526187766828687,3023.5346241275142,3023.7607345222746,476245.9627311858,474.0,21.694582219827183,19.164205039096373,11.335443490444067,20.671500955949305,22.717663483705067,474.0,3423.9071729957805,3388.0,262.9373671013817,3400.175742101032,3447.6386038905293,65.59677318290359,0.0455533147103497,1055.5967731829037,0.7330533147103497
1456,404.0,3038.3985148514853,3038.0,0.743606510500538,3038.325785981601,3038.47124372137,479199.81295513775,404.0,20.90314491918349,19.16420503909643,10.897713081947572,19.83728771435516,21.96900212401182,404.0,3428.4851485148515,3376.0,199.2666512240629,3408.995757090057,3447.974539939646,63.51208447817248,0.0436209371416019,1053.5120844781725,0.723565992086657
1472,417.0,3052.781774580336,3053.0,0.7323918383167966,3052.711274610825,3052.8522745498462,482183.1721667544,417.0,23.22862613471342,21.03388357949609,12.019775696928674,22.071603656008563,24.38564861341828,417.0,3437.4676258992804,3388.0,237.93057029547285,3414.564451568559,3460.370800230002,70.9119265125936,0.0481738631199684,1060.9119265125937,0.7207282109460555
1488,411.0,3067.287104622871,3067.0,0.7090386045102863,3067.218353313248,3067.3558559324943,485119.2435678278,411.0,21.817465400867963,19.63162467419636,11.664083081924728,20.68646776218848,22.948463039547445,411.0,3422.880778588808,3380.0,240.63062046980843,3399.548240434388,3446.213316743228,66.92043027963797,0.0449734074459932,1056.920430279638,0.7102959880911545
1504,403.0,3081.6352357320097,3082.0,0.7970400038111458,3081.5571835248224,3081.713287939197,488052.5711028031,403.0,22.62519806921589,21.03388357949609,10.83813455912418,21.5638456652132,23.68655047321859,403.0,3445.191066997518,3388.0,218.27676693748143,3423.815749126788,3466.5663848682493,69.72260758551153,0.0463581167456858,1059.7226075855115,0.7046027975967496
1520,466.0,3095.635193133048,3096.0,1.3279322050142597,3095.5143107819194,3095.756075484175,491013.9293453471,466.0,21.856381649843573,20.099044309296232,10.588288845416988,20.89252427427568,22.82023902541147,466.0,3435.047210300429,3388.0,224.883859924554,3414.5759169499192,3455.518503650939,67.65938422980311,0.0445127527827652,1057.6593842298032,0.6958285422564495
1536,399.0,3110.471177944862,3111.0,0.7391060510428988,3110.398434965854,3110.5439209238702,493815.8600829279,399.0,47.820894547402325,46.27454387489138,11.216238083098697,46.71698994497624,48.92479914982842,399.0,3429.7243107769423,3376.0,260.4285493799101,3404.092876054026,3455.3557454998586,148.74551419323555,0.0968395274695543,1138.7455141932355,0.7413707774695544
1552,402.0,3124.92039800995,3125.0,0.7261635882525098,3124.8491976310725,3124.991598388828,496652.651052604,402.0,47.45820852298019,45.80712423979139,11.004675026316292,46.37919954487159,48.5372175010888,402.0,3428.3084577114428,3376.0,229.99638808420443,3405.757299491692,3450.859615931194,148.3031238664705,0.095556136511901,1138.3031238664705,0.7334427344500455
1568,478.0,3138.832635983264,3139.0,1.26110237512557,3138.719294774751,3138.9459771917764,499548.7755621643,478.0,48.40629032785748,47.20938314509118,10.979241541209394,47.419534193398,49.39304646231695,478.0,3447.606694560669,3388.0,182.1143353776892,3431.239221731836,3463.974167389503,151.93924386796004,0.0969000279770153,1141.9392438679602,0.7282775789974236
1584,394.0,3153.7258883248733,3154.0,0.7316820509136792,3153.653417715017,3153.798358934729,502263.0552211227,394.0,48.62113280440311,46.27454387489138,10.826011249840311,47.548853340114064,49.69341226869216,394.0,3418.0812182741115,3388.0,277.82758397034127,3390.5633443287256,3445.5990922194974,153.33772524492784,0.0968041194728079,1143.337725244928,0.721804119472808
1600,455.0,3167.606593406593,3168.0,1.3606977186187346,3167.481232140199,3167.731954672988,505113.2307056113,455.0,48.11443083415276,46.27454387489138,10.790532382936666,47.12029761405364,49.108564054251886,455.0,3449.4505494505493,3396.0,190.5613469582519,3431.8941065657104,3467.006992335388,152.40758834826778,0.0952547427176673,1142.4075883482678,0.7140047427176675
