size,n_time_ascon,mean_time_ascon,median_time_ascon,std_time_ascon,ci95_low_time_ascon,ci95_high_time_ascon,throughput_Bps_ascon,n_power_ascon,mean_power_ascon,median_power_ascon,std_power_ascon,ci95_low_power_ascon,ci95_high_power_ascon,n_mem_ascon,mean_mem_ascon,median_mem_ascon,std_mem_ascon,ci95_low_mem_ascon,ci95_high_mem_ascon,energy_uJ_ascon,energy_per_byte_uJ_ascon,total_duty_cycle_energy_uJ_ascon,total_duty_cycle_energy_per_byte_uJ_ascon,n_time_aes,mean_time_aes,median_time_aes,std_time_aes,ci95_low_time_aes,ci95_high_time_aes,throughput_Bps_aes,n_power_aes,mean_power_aes,median_power_aes,std_power_aes,ci95_low_power_aes,ci95_high_power_aes,n_mem_aes,mean_mem_aes,median_mem_aes,std_mem_aes,ci95_low_mem_aes,ci95_high_mem_aes,energy_uJ_aes,energy_per_byte_uJ_aes,total_duty_cycle_energy_uJ_aes,total_duty_cycle_energy_per_byte_uJ_aes,ascon_minus_aes_energy,ascon_minus_aes_total_energy
1088,417.0,2653.8705035971225,2653.0,2.0621399419076942,2653.67200220016,2654.0690049940854,409967.2529331396,417.0,51.84098490104524,49.54648132059072,10.40782392805742,50.83912874808544,52.84284105400504,417.0,2775.834532374101,2716.0,237.57459143804977,2752.9656245347323,2798.703440213469,137.57926070630776,0.126451526384474,1127.5792607063077,1.0363779969727092,406.0,2706.871921182266,2707.0,0.787776839801718,2706.795063360799,2706.948779003733,401939.9630569887,406.0,22.779223891839603,21.03388357949609,11.61771516532205,21.64576548976958,23.912682293909626,406.0,3450.4433497536947,3388.0,170.42280173359066,3433.816400841585,3467.0702986658043,61.66044153914484,0.0566731999440669,1051.6604415391448,0.9665996705323022,0.06977832644040709,0.06977832644040693
1104,423.0,2672.9125295508275,2672.0,1.998674675440679,2672.7215145957016,2673.1035445059533,413032.595640353,423.0,51.94877514259362,50.48132059079046,12.305545501587636,50.772724207107984,53.12482607807925,423.0,2777.0874704491725,2716.0,232.68337702157496,2754.8497319285298,2799.325208969816,138.85453197345706,0.1257740325846531,1128.8545319734571,1.0225131630194357,413.0,2721.302663438257,2721.0,0.6987628982047968,2721.235073729526,2721.370253146988,405688.060660309,413.0,22.416902451389777,20.099044309296232,10.623981748467465,21.38926942481661,23.444535477962937,413.0,3452.5617433414045,3388.0,176.67828858999428,3435.4720637154305,3469.6514229673785,61.003176347002594,0.0552565003143139,1051.0031763470026,0.9519956307490965,0.07051753227033922,0.07051753227033919
1120,417.0,2692.0383693045565,2691.0,1.9595587287354304,2691.849742365531,2692.226996243582,416041.6184147232,417.0,52.08534336735648,51.41615986099032,11.132451237391445,51.01373465771651,53.15695207699645,417.0,2762.702637889688,2716.0,268.52110613532824,2736.85482145459,2788.550454324786,140.21574282332622,0.125192627520827,1130.2157428233263,1.0091211989493984,410.0,2735.6463414634145,2736.0,0.7362754218426615,2735.574861631397,2735.717821295432,409409.6459123674,410.0,22.10324850077345,20.099044309296232,11.56725008881476,20.98026507810299,23.226231923443912,410.0,3443.521951219512,3380.0,193.56585848427804,3424.729995603111,3462.3139068359133,60.46667089559759,0.0539880990139264,1050.4666708955976,0.9379166704424979,0.0712045285069006,0.07120452850690051
1136,402.0,2711.375621890548,2711.0,2.0372351162840423,2711.175870877843,2711.575372903252,418975.51590727473,402.0,51.99985303715995,49.78019113814071,10.377773432741172,50.98231179401313,53.017394280306775,402.0,2746.7064676616915,2716.0,311.88206481309567,2716.126414435256,2777.286520888127,140.99113386684664,0.1241119136151819,1130.9911338668467,0.9955907868546185,479.0,2749.686847599165,2750.0,1.3121791417929023,2749.569039674364,2749.804655523966,413137.9545972211,479.0,21.92188330379864,19.164205039096487,11.557771919397757,20.884222300217328,22.959544307379947,479.0,3439.640918580376,3388.0,197.28051857281667,3421.929001238787,3457.352835921965,60.27831419505885,0.0530618962984673,1050.2783141950588,0.9245407695379039,0.07105001731671459,0.07105001731671468
1152,413.0,2730.365617433414,2730.0,1.982809475566013,2730.173824887951,2730.5574099788773,421921.5158015716,413.0,51.5598942282003,49.54648132059072,10.73757076483137,50.52127400045952,52.59851445594108,413.0,2760.757869249395,2716.0,263.2468561062369,2735.294613581119,2786.2211249176707,140.77736243918164,0.1222025715617896,1130.7773624391816,0.9815775715617896,394.0,2764.532994923858,2765.0,0.7717516937583947,2764.456555552639,2764.609434295077,416706.9093099136,394.0,20.853559253264653,19.164205039096373,10.735291657777903,19.790265254936457,21.916853251592848,394.0,3436.05076142132,3378.0,220.00036424195832,3414.260476221289,3457.8410466213504,57.65035261724986,0.0500437088691405,1047.6503526172498,0.9094187088691404,0.0721588626926491,0.07215886269264915
1168,407.0,2749.697788697789,2749.0,2.0748482108574944,2749.4956107432804,2749.8999666522973,424773.953268932,407.0,51.79859410789034,49.54648132059083,10.955444497077949,50.73107054276382,52.86611767301686,407.0,2779.39312039312,2716.0,237.48093571779967,2756.252434936253,2802.5338058499874,142.43047967612037,0.1219439038322948,1132.4304796761203,0.9695466435583222,411.0,2778.8710462287104,2779.0,0.7748571073959921,2778.795912885384,2778.9461795720367,420314.5740012398,411.0,21.829975415432685,20.099044309296232,11.34832052001606,20.729595418053748,22.930355412811625,411.0,3425.683698296837,3376.0,248.30839833728103,3401.606691110653,3449.760705483021,60.66268662183045,0.0519372316967726,1050.6626866218305,0.8995399714228001,0.0700066721355222,0.07000667213552214
1184,462.0,2768.861471861472,2768.0,2.126750497138932,2768.66703198266,2769.055911740284,427612.5808504285,462.0,48.9333724485766,49.54648132059083,17.33758004432375,47.34827021526724,50.51847468188596,462.0,2791.720779220779,2730.0,219.34295980072403,2771.667172284173,2811.7743861573854,135.4897296611114,0.1144338932948576,1125.4897296611114,0.9505825419435062,405.0,2793.3555555555554,2793.0,0.7154587256570514,2793.2856666606526,2793.425444450458,423862.9764281907,405.0,21.059274275723737,19.164205039096373,10.81821827226502,20.00250706784556,22.11604148360192,405.0,3434.5975308641973,3376.0,209.5248951247956,3414.130293761979,3455.064767966416,58.82604079406109,0.0496841560760651,1048.826040794061,0.8858328047247138,0.06474973721879251,0.0647497372187924
1200,418.0,2787.653110047847,2787.0,1.932122102765434,2787.467348059998,2787.838872035696,430469.6289774029,418.0,52.561226144105966,50.481320590790574,10.54602519418371,51.54728887732017,53.57516341089176,418.0,2749.344497607656,2716.0,271.88422557392704,2723.204454939007,2775.4845402763035,146.5224655285452,0.122102054607121,1136.5224655285451,0.9471020546071209,402.0,2807.7562189054725,2808.0,0.7169300246121096,2807.685923878006,2807.8265139329387,427387.5316952507,402.0,21.407121646329603,20.099044309296232,10.655143963781244,20.362384207698653,22.45185908496056,402.0,3450.885572139304,3388.0,198.23347488349447,3431.4487692669377,3470.322375011669,60.1059789313479,0.0500883157761232,1050.1059789313479,0.8750883157761232,0.07201373883099779,0.07201373883099771
1216,422.0,2807.011848341232,2806.0,2.097923845497152,2806.81110927228,2807.2125874101844,433200.87897690193,422.0,51.25666121773356,49.54648132059066,10.789196943477318,50.22430088977036,52.28902154569676,422.0,2776.914691943128,2716.0,225.36043934575983,2755.351161469845,2798.47822241641,143.87805534459062,0.1183207691978541,1133.8780553445906,0.9324655060399594,471.0,2821.7983014862,2822.0,1.2410004896436015,2821.6859369156323,2821.9106660567672,430930.8710546572,471.0,22.698135656062025,21.03388357949609,11.605818108687592,21.647303864494376,23.74896744762968,471.0,3443.711252653928,3388.0,229.3692031228113,3422.943354312701,3464.479150995154,64.04956064117917,0.0526723360536012,1054.0495606411791,0.8668170728957065,0.0656484331442529,0.06564843314425284
1232,418.0,2826.1985645933014,2825.0,2.01464609643958,2826.004868416879,2826.392260769724,435921.2460987463,418.0,52.498605331748095,49.54648132059083,11.057716555477692,51.43547200002264,53.56173866347355,418.0,2774.495215311005,2716.0,239.6244588351028,2751.456756330242,2797.5336742917675,148.3714830317367,0.1204313985647213,1138.3714830317367,0.9240028271361499,393.0,2836.643765903308,2837.0,0.6890677421140863,2836.5754287801424,2836.712103026473,434316.079730822,393.0,21.670192751960347,19.63162467419636,11.233975788190154,20.55608228044168,22.78430322347901,393.0,3440.0101781170483,3376.0,186.06702736286152,3421.557296653013,3458.463059581084,61.47061717577135,0.0498949814738403,1051.4706171757714,0.853466410045269,0.07053641709088102,0.07053641709088088
1248,403.0,2845.359801488834,2844.0,2.1176989202231264,2845.1524203359545,2845.5671826417133,438608.8533854257,403.0,51.64349050237895,49.54648132059083,10.346949995857278,50.6302386191982,52.65674238555969,403.0,2764.6600496277915,2716.0,229.95008341525795,2742.141592000049,2787.178507255533,146.94431188403942,0.1177438396506726,1136.9443118840395,0.9110130704199034,412.0,2850.9611650485435,2851.0,0.7631708739932863,2850.8872552436587,2851.0350748534283,437747.1062390814,412.0,21.611351041306413,20.099044309296342,11.132834813941647,20.533184044960368,22.68951803765246,412.0,3427.2912621359224,3376.0,232.98541169906585,3404.7276307049183,3449.8548935669264,61.61312254299599,0.0493694892171442,1051.613122542996,0.8426387199863751,0.06837435043352841,0.06837435043352835
1264,411.0,2864.4306569343066,2864.0,1.917044042286888,2864.2447724314407,2864.6165414371726,441274.42811019626,411.0,52.31801818370143,50.481320590790574,10.720098372706689,51.27855319868845,53.3574831687144,411.0,2749.2019464720192,2716.0,262.4214086226943,2723.756483557652,2774.6474093863862,149.86133519544086,0.1185611829077854,1139.861335195441,0.9017890310090514,405.0,2865.4148148148147,2865.0,0.7550344414003708,2865.3410600043267,2865.4885696253027,441122.86760885245,405.0,22.85047248232884,21.501303214595964,11.098135303979928,21.766361849443108,23.93458311521456,405.0,3425.777777777778,3376.0,224.99672164828368,3403.799190238314,3447.756365317241,65.47608237638329,0.0518006980825817,1055.4760823763834,0.8350285461838476,0.0667604848252037,0.0667604848252038
1280,419.0,2883.5346062052504,2883.0,2.028651359837371,2883.3397977499067,2883.729414660594,443899.6491477825,419.0,52.11896265362274,50.481320590790574,11.283454214766628,51.03542886854873,53.20249643869675,419.0,2762.525059665871,2716.0,242.1559982336977,2739.271169469627,2785.7789498621155,150.2868324512402,0.1174115878525314,1140.2868324512401,0.8908490878525314,401.0,2879.837905236908,2880.0,0.7390261165868944,2879.7653528425617,2879.910457631254,444469.46047635336,401.0,20.754131179436293,19.164205039096373,11.195514046273,19.655034230406446,21.85322812846614,401.0,3439.1820448877806,3380.0,227.9244815214197,3416.806019882229,3461.558069893332,59.76853366079981,0.0466941669224998,1049.7685336608,0.8201316669225,0.07071742093003161,0.07071742093003142
1296,449.0,2902.652561247216,2902.0,2.024294164114956,2902.464814071836,2902.840308422596,446488.1595898383,449.0,47.51023899040048,48.611642050390856,17.22930688544866,45.912272766499086,49.10820521430188,449.0,2780.398663697105,2716.0,196.587912218308,2762.165728046196,2798.631599348014,137.9057168909533,0.1064087321689454,1127.9057168909533,0.8702976210578344,473.0,2893.767441860465,2894.0,1.4040035104342814,2893.640588852564,2893.8942948683666,447859.0716214479,473.0,21.750330166065726,20.099044309296232,11.512085742424128,20.71020263590451,22.790457696226945,473.0,3454.3509513742074,3388.0,215.2654340126644,3434.901521512549,3473.8003812358656,62.94039728427652,0.0485651213613244,1052.9403972842765,0.8124540102502134,0.05784361080762101,0.057843610807621015
1312,408.0,2922.024509803922,2921.0,2.0734396767858336,2921.82271833334,2922.226301274504,449003.7628356649,408.0,52.03251222296039,50.01390095569059,10.927496097715505,50.96902552883235,53.09599891708844,408.0,2779.6029411764707,2716.0,213.4817352691783,2758.82645378467,2800.379428568272,152.0402760221624,0.1158843567242091,1142.0402760221623,0.8704575274559164,407.0,2908.6339066339065,2909.0,0.7301597241620462,2908.562758200627,2908.705055067186,451070.86079400993,407.0,22.42925177764448,20.099044309296232,11.252650163991708,21.332767812672543,23.525735742616405,407.0,3447.174447174448,3388.0,219.6438373959897,3425.771849368619,3468.577044980276,65.23848222088554,0.0497244529122603,1055.2384822208855,0.8042976236439676,0.0661599038119488,0.0661599038119488
1328,415.0,2940.944578313253,2940.0,1.955868971291759,2940.7558507681465,2941.133305858359,451555.602166995,415.0,52.70916646603787,50.481320590790574,10.590917484112074,51.6872177125486,53.73111521952714,415.0,2776.3253012048194,2716.0,200.18994050902776,2757.008385510669,2795.6422168989693,155.0147373457048,0.1167279648687536,1145.0147373457048,0.862209892579597,474.0,2922.6413502109704,2923.0,1.3616846423653517,2922.518451266073,2922.764249155867,454383.4979629432,474.0,22.56926833023568,20.56646394439622,11.605917723156654,21.52177539511765,23.61676126535371,474.0,3453.4852320675104,3388.0,170.2867274595673,3438.1159912876656,3468.854472847356,65.9618768659537,0.0496700880014711,1055.9618768659536,0.7951520157123145,0.0670578768672825,0.06705787686728248
1344,412.0,2960.0485436893205,2959.0,1.932579637181265,2959.8613816935267,2960.235705685114,454046.6077373436,412.0,51.07240221673002,49.54648132059072,11.735224093540856,49.93589641889532,52.20890801456472,412.0,2788.6844660194174,2716.0,192.6169691115985,2770.030344000804,2807.3385880380306,151.17678980434692,0.1124827305091867,1141.176789804347,0.8490898733663296,422.0,2937.46682464455,2938.0,0.7245861215633549,2937.3974928889047,2937.536156400195,457537.0821975604,422.0,21.19892037008823,20.099044309296232,11.135757807573835,20.13339949373648,22.26444124643999,422.0,3437.0805687203792,3388.0,238.3255286919115,3414.2764784575606,3459.884658983198,62.27112530541574,0.0463326825189105,1052.2711253054158,0.7829398253760534,0.0661500479902762,0.06615004799027613
1360,413.0,2979.309927360775,2979.0,2.039851328237594,2979.112617289671,2979.507237431879,456481.5454445713,413.0,51.62100962843129,49.07906168549084,10.33281638808409,50.62154034946313,52.620478907399445,413.0,2768.2033898305085,2716.0,234.69012266774573,2745.502360520225,2790.9044191407925,153.7949864463715,0.1130845488576261,1143.7949864463715,0.8410257253282143,423.0,2951.917257683215,2952.0,0.7759782373953586,2951.843096815508,2951.9914185509224,460717.52060807537,423.0,21.47367794065393,20.099044309296232,10.990581771140777,20.42329915234147,22.524056728966382,423.0,3435.725768321513,3388.0,231.6502521274765,3413.586766382521,3457.864770260505,63.38852049894769,0.0466092062492262,1053.3885204989476,0.7745503827198145,0.0664753426083999,0.06647534260839982
1376,409.0,2998.6601466992665,2998.0,2.113078086118547,2998.4547505961964,2998.8655428023367,458871.6068790299,409.0,51.99786302545459,49.54648132059083,10.47207845331369,50.97995265125538,53.0157733996538,409.0,2777.970660146699,2716.0,222.07965167048232,2756.384001648892,2799.5573186445067,155.92391956795805,0.1133168020115974,1145.9239195679581,0.832793546197644,397.0,2966.3879093199,2966.0,0.6858268708696529,2966.320239237378,2966.455579402421,463863.8108242135,397.0,21.458917554989963,19.164205039096487,9.928888996658028,20.47924066233813,22.43859444764179,397.0,3434.045340050378,3388.0,249.11424493592835,3409.465402710331,3458.625277390425,63.65547358221477,0.0462612453359118,1053.6554735822147,0.7657379895219584,0.06705555667568561,0.06705555667568563
1392,398.0,3017.824120603015,3017.0,2.1089281495769896,3017.616297245509,3018.031943960521,461259.485102748,398.0,50.995717073639234,49.54648132059072,10.01575211034321,50.00871937438805,51.98271477289042,398.0,2780.037688442211,2716.0,201.911672552706,2760.14039525185,2799.9349816325725,153.8961050322755,0.1105575467185887,1143.8961050322755,0.8217644432703128,415.0,2980.710843373494,2981.0,0.7822011627348563,2980.635366484505,2980.786320262482,467002.6960497011,415.0,22.25931144211947,20.099044309296232,11.616997307355003,21.13835323095888,23.380269653280056,415.0,3442.660240963856,3388.0,190.8881295543877,3424.240884345635,3461.079597582076,66.34857098155318,0.0476642032913456,1056.3485709815532,0.7588710998430698,0.06289334342724309,0.06289334342724306
1408,418.0,3036.602870813397,3036.0,1.902967866963408,3036.419911831005,3036.7858297957896,463676.04191286536,418.0,50.78883350861946,48.61164205039108,10.73926782667893,49.75631711813436,51.82134989910456,418.0,2782.8588516746413,2716.0,233.4991292033573,2760.4093065140733,2805.3083968352094,154.2255176375375,0.1095351687766601,1144.2255176375375,0.8126601687766601,459.0,2994.7581699346406,2995.0,1.2883055310619616,2994.639999236045,2994.8763406332364,470154.8238970925,459.0,21.092947498528314,19.164205039096373,10.845735573306037,20.09811504723409,22.08777994982254,459.0,3445.289760348584,3388.0,208.6109836350279,3426.1547763897897,3464.424744307378,63.16827684922011,0.0448638329895029,1053.16827684922,0.7479888329895029,0.0646713357871572,0.06467133578715722
1424,420.0,3056.004761904762,3055.0,2.0518287298146456,3055.8079638281865,3056.201559981337,465967.86030936753,420.0,50.12741715278635,48.61164205039108,12.583923364787935,48.92044900872386,51.33438529684884,420.0,2777.6880952380952,2716.0,232.70166987162133,2755.36886343229,2800.0073270439007,153.18962552090153,0.1075769842141162,1143.1896255209015,0.8028017033152398,418.0,3009.5502392344497,3010.0,0.7320104310505408,3009.4798608082606,3009.620617660639,473160.4016559724,418.0,22.04476240755905,20.332754126846226,10.8723837996134,20.999447712188704,23.090077102929406,418.0,3444.842105263158,3376.0,201.9064506587632,3425.430007249181,3464.254203277136,66.34481997753595,0.0465904634673707,1056.344819977536,0.7418151825684943,0.060986520746745494,0.06098652074674549
1440,413.0,3075.0508474576272,3074.0,1.9383284031657293,3074.8633574627647,3075.2383374524898,468284.93948012433,413.0,52.5298182651994,50.481320590790574,11.003813288487295,51.46544501784086,53.594191512557934,413.0,2770.1065375302665,2716.0,250.95368249565067,2745.8323719322425,2794.3807031282904,161.53186217319654,0.112174904286942,1151.5318621731965,0.799674904286942,474.0,3023.6476793248944,3024.0,1.2526187766828687,3023.5346241275142,3023.7607345222746,476245.9627311858,474.0,21.694582219827183,19.164205039096373,11.335443490444067,20.671500955949305,22.717663483705067,474.0,3423.9071729957805,3388.0,262.9373671013817,3400.175742101032,3447.6386038905293,65.59677318290359,0.0455533147103497,1055.5967731829037,0.7330533147103497,0.06662158957659231,0.06662158957659225
1456,420.0,3094.2214285714285,3093.0,2.050907676612579,3094.0247188362905,3094.4181383065666,470554.55907440366,420.0,51.76672458731534,49.54648132059083,11.05991221304953,50.70592968811631,52.82751948651436,420.0,2765.038095238095,2716.0,231.85599282582945,2742.799975278321,2787.276215197869,160.17770850502657,0.110012162434771,1150.1777085050267,0.789957217379826,404.0,3038.3985148514853,3038.0,0.743606510500538,3038.325785981601,3038.47124372137,479199.81295513775,404.0,20.90314491918349,19.16420503909643,10.897713081947572,19.83728771435516,21.96900212401182,404.0,3428.4851485148515,3376.0,199.2666512240629,3408.995757090057,3447.974539939646,63.51208447817248,0.0436209371416019,1053.5120844781725,0.723565992086657,0.0663912252931691,0.0663912252931691
1472,418.0,3113.437799043062,3113.0,2.021991073661184,3113.2433966909966,3113.632201395128,472789.2750747839,418.0,52.16201846532447,50.24761077324058,10.827468322390091,51.12102212453546,53.20301480611349,418.0,2765.306220095694,2716.0,226.21960852269743,2743.556557323661,2787.0558828677267,162.4031999643234,0.1103282608453283,1152.4031999643234,0.7828826086714153,417.0,3052.781774580336,3053.0,0.7323918383167966,3052.711274610825,3052.8522745498462,482183.1721667544,417.0,23.22862613471342,21.03388357949609,12.019775696928674,22.071603656008563,24.38564861341828,417.0,3437.4676258992804,3388.0,237.93057029547285,3414.564451568559,3460.370800230002,70.9119265125936,0.0481738631199684,1060.9119265125937,0.7207282109460555,0.062154397725359904,0.0621543977253598
1488,408.0,3132.558823529412,3132.0,2.062052265626939,3132.358140305416,3132.7595067534075,475011.0321387327,408.0,53.59630585509614,51.41615986099032,10.720800303762823,52.55293522640845,54.63967648378383,408.0,2781.0416666666665,2716.0,233.043406295596,2758.3613966822686,2803.7219366510644,167.8935808149625,0.1128317075369371,1157.8935808149624,0.7781542881820984,411.0,3067.287104622871,3067.0,0.7090386045102863,3067.218353313248,3067.3558559324943,485119.2435678278,411.0,21.817465400867963,19.63162467419636,11.664083081924728,20.68646776218848,22.948463039547445,411.0,3422.880778588808,3380.0,240.63062046980843,3399.548240434388,3446.213316743228,66.92043027963797,0.0449734074459932,1056.920430279638,0.7102959880911545,0.0678583000909439,0.06785830009094396
1504,412.0,3151.78640776699,3151.0,2.103874240812904,3151.582656628236,3151.9901589057445,477189.6967045966,412.0,54.39085472320392,51.649869678540426,11.458385518936907,53.281159546333406,55.50054990007444,412.0,2764.507281553398,2716.0,235.54156150764183,2741.696098047169,2787.3184650596268,171.4283566234231,0.1139816200953611,1161.428356623423,0.7722263009464249,403.0,3081.6352357320097,3082.0,0.7970400038111458,3081.5571835248224,3081.713287939197,488052.5711028031,403.0,22.62519806921589,21.03388357949609,10.83813455912418,21.5638456652132,23.68655047321859,403.0,3445.191066997518,3388.0,218.27676693748143,3423.815749126788,3466.5663848682493,69.72260758551153,0.0463581167456858,1059.7226075855115,0.7046027975967496,0.06762350334967529,0.06762350334967526
1520,413.0,3170.898305084746,3170.0,2.0818965480528737,3170.6969280773924,3171.0996820921,479359.4287027683,413.0,53.34355850160821,51.41615986099032,11.01973273386282,52.27764540335196,54.40947159986445,413.0,2765.6682808716705,2716.0,245.3453557311276,2741.936595667861,2789.39996607548,169.14699923993845,0.111280920552591,1159.1469992399384,0.7625967100262753,466.0,3095.635193133048,3096.0,1.3279322050142597,3095.5143107819194,3095.756075484175,491013.9293453471,466.0,21.856381649843573,20.099044309296232,10.588288845416988,20.89252427427568,22.82023902541147,466.0,3435.047210300429,3388.0,224.883859924554,3414.5759169499192,3455.518503650939,67.65938422980311,0.0445127527827652,1057.6593842298032,0.6958285422564495,0.0667681677698258,0.06676816776982575
1536,417.0,3189.9304556354914,3189.0,1.964213003874468,3189.741380676378,3190.119530594605,481515.19958261953,417.0,53.08743726131168,51.41615986099043,10.536595761873963,52.07318554373349,54.10168897888987,417.0,2783.470023980816,2716.0,227.37509184725468,2761.5829190132845,2805.357128948346,169.34523293149653,0.1102508026897763,1159.3452329314964,0.7547820526897763,399.0,3110.471177944862,3111.0,0.7391060510428988,3110.398434965854,3110.5439209238702,493815.8600829279,399.0,47.820894547402325,46.27454387489138,11.216238083098697,46.71698994497624,48.92479914982842,399.0,3429.7243107769423,3376.0,260.4285493799101,3404.092876054026,3455.3557454998586,148.74551419323555,0.0968395274695543,1138.7455141932355,0.7413707774695544,0.013411275220221994,0.013411275220221897
1552,421.0,3209.254156769596,3208.0,2.0223779177076286,3209.060415268868,3209.4478982703245,483601.4613321333,421.0,52.20444475628955,49.54648132059083,11.197106170646416,51.13177474030455,53.277114772274544,421.0,2787.5130641330165,2716.0,187.00484573647304,2769.598212937689,2805.427915328344,167.53733133597098,0.1079493114278163,1157.537331335971,0.7458359093659607,402.0,3124.92039800995,3125.0,0.7261635882525098,3124.8491976310725,3124.991598388828,496652.651052604,402.0,47.45820852298019,45.80712423979139,11.004675026316292,46.37919954487159,48.5372175010888,402.0,3428.3084577114428,3376.0,229.99638808420443,3405.757299491692,3450.859615931194,148.3031238664705,0.095556136511901,1138.3031238664705,0.7334427344500455,0.012393174915915309,0.012393174915915184
1568,405.0,3228.2246913580248,3227.0,2.006519748479689,3228.0286864135146,3228.420696302535,485715.8809910428,405.0,53.33315742617794,50.481320590790574,10.885247298097644,52.26984255262199,54.39647229973389,405.0,2763.249382716049,2716.0,263.22260189689354,2737.53673696826,2788.9620284638386,172.17141567127223,0.109803198769944,1162.1714156712721,0.7411807497903521,478.0,3138.832635983264,3139.0,1.26110237512557,3138.719294774751,3138.9459771917764,499548.7755621643,478.0,48.40629032785748,47.20938314509118,10.979241541209394,47.419534193398,49.39304646231695,478.0,3447.606694560669,3388.0,182.1143353776892,3431.239221731836,3463.974167389503,151.93924386796004,0.0969000279770153,1141.9392438679602,0.7282775789974236,0.0129031707929287,0.012903170792928464
1584,409.0,3247.3007334963327,3247.0,1.922525006818099,3247.113859595624,3247.4876073970413,487789.7460068396,409.0,52.52128158994301,50.48132059079046,10.65364976554828,51.485722062024735,53.55684111786128,409.0,2782.354523227384,2716.0,184.7883102186414,2764.392669824464,2800.316376630304,170.55239623118936,0.10767196731767,1160.5523962311893,0.73267196731767,394.0,3153.7258883248733,3154.0,0.7316820509136792,3153.653417715017,3153.798358934729,502263.0552211227,394.0,48.62113280440311,46.27454387489138,10.826011249840311,47.548853340114064,49.69341226869216,394.0,3418.0812182741115,3388.0,277.82758397034127,3390.5633443287256,3445.5990922194974,153.33772524492784,0.0968041194728079,1143.337725244928,0.721804119472808,0.010867847844862097,0.010867847844862055
1600,406.0,3266.536945812808,3266.0,2.00305064426146,3266.341522310837,3266.732369314779,489815.3691636493,406.0,52.843746923857125,50.48132059079063,10.619785688324583,51.80764945156376,53.87984439615049,406.0,2767.620689655173,2704.0,217.6557003998752,2746.385560469611,2788.855818840734,172.6160516819612,0.1078850323012257,1162.6160516819612,0.7266350323012257,455.0,3167.606593406593,3168.0,1.3606977186187346,3167.481232140199,3167.731954672988,505113.2307056113,455.0,48.11443083415276,46.27454387489138,10.790532382936666,47.12029761405364,49.108564054251886,455.0,3449.4505494505493,3396.0,190.5613469582519,3431.8941065657104,3467.006992335388,152.40758834826778,0.0952547427176673,1142.4075883482678,0.7140047427176675,0.012630289583558399,0.012630289583558274
